task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,44,23,letter_01,false_font_11,non-target,false_font,center,false_font_08,1.5,1.7267248203129,0.466,onset,1100,0.466
prp,0,44,24,letter_01,false_font_11,irrelevant,object,right,object_01,0.5,1.48573678603469,0.466,offset,1000,0.966
prp,0,44,25,letter_01,false_font_11,non-target,letter,left,letter_16,1.5,1.19320458962908,0.466,offset,1100,1.966
prp,0,44,26,letter_01,false_font_11,irrelevant,face,center,face_19,1.5,1.16624048981911,0.232,offset,1000,1.732
prp,0,44,27,letter_01,false_font_11,non-target,letter,left,letter_13,1.5,1.94243864235284,0,onset,1000,0
prp,0,44,28,letter_01,false_font_11,target,letter,center,letter_01,0.5,1.40890752277481,0.466,onset,1100,0.466
prp,0,44,29,letter_01,false_font_11,irrelevant,face,right,face_09,1,1.69832243132094,0.116,offset,1100,1.116
prp,0,44,30,letter_01,false_font_11,non-target,letter,center,letter_10,0.5,1.30936212847368,0.466,onset,1000,0.466
prp,0,44,31,letter_01,false_font_11,irrelevant,face,left,face_11,1.5,1.77010577060959,0.466,offset,1100,1.966
prp,0,44,32,letter_01,false_font_11,non-target,false_font,left,false_font_06,1.5,1.31312494464374,0.232,offset,1000,1.732
prp,0,44,33,letter_01,false_font_11,non-target,false_font,center,false_font_04,1.5,1.85082126527971,0.232,offset,1100,1.732
prp,0,44,34,letter_01,false_font_11,non-target,false_font,right,false_font_15,1,1.34713119120675,0.466,offset,1000,1.466
prp,0,44,35,letter_01,false_font_11,non-target,letter,left,letter_02,1.5,1.24256943571148,0.116,offset,1100,1.616
prp,0,44,36,letter_01,false_font_11,non-target,false_font,left,false_font_20,1.5,0.967602531911269,0.116,offset,1000,1.616
prp,0,44,37,letter_01,false_font_11,irrelevant,face,left,face_15,0.5,0.990241237797389,0.232,offset,1100,0.732
prp,0,44,38,letter_01,false_font_11,irrelevant,object,center,object_07,1.5,0.796799474166038,0,onset,1100,0
prp,0,45,1,letter_16,false_font_14,target,false_font,center,false_font_14,1.5,1.59349663660872,0,onset,1000,0
prp,0,45,2,letter_16,false_font_14,irrelevant,face,center,face_17,1.5,0.922638437901325,0,offset,1100,1.5
prp,0,45,3,letter_16,false_font_14,irrelevant,face,center,face_05,1.5,1.2728664849087,0.116,offset,1100,1.616
prp,0,45,4,letter_16,false_font_14,irrelevant,face,left,face_16,1.5,0.769231473492615,0.116,offset,1100,1.616
prp,0,45,5,letter_16,false_font_14,irrelevant,face,center,face_03,1,0.802268765119027,0.116,offset,1100,1.116
prp,0,45,6,letter_16,false_font_14,non-target,letter,left,letter_20,1,1.29747186583113,0.116,onset,1100,0.116
prp,0,45,7,letter_16,false_font_14,non-target,false_font,center,false_font_05,0.5,0.829215116829368,0.232,offset,1100,0.732
prp,0,45,8,letter_16,false_font_14,non-target,false_font,right,false_font_06,1.5,0.842824584718593,0.466,onset,1000,0.466
prp,0,45,9,letter_16,false_font_14,irrelevant,face,center,face_05,0.5,1.29267317116931,0.116,onset,1100,0.116
prp,0,45,10,letter_16,false_font_14,non-target,false_font,center,false_font_17,0.5,0.924923084628392,0.116,onset,1100,0.116
prp,0,45,11,letter_16,false_font_14,non-target,false_font,right,false_font_20,0.5,0.723344159414114,0,onset,1000,0
prp,0,45,12,letter_16,false_font_14,irrelevant,object,center,object_18,1,1.79094710529231,0,onset,1100,0
prp,0,45,13,letter_16,false_font_14,target,false_font,left,false_font_14,1.5,0.747353460854645,0,offset,1000,1.5
prp,0,45,14,letter_16,false_font_14,non-target,letter,left,letter_10,0.5,1.25723714621447,0.232,offset,1100,0.732
prp,0,45,15,letter_16,false_font_14,irrelevant,face,center,face_09,0.5,0.899810916764136,0.232,offset,1100,0.732
prp,0,45,16,letter_16,false_font_14,irrelevant,object,left,object_03,0.5,1.90079234768612,0,onset,1000,0
prp,0,45,17,letter_16,false_font_14,irrelevant,face,right,face_04,1,1.31711537979272,0,onset,1100,0
prp,0,45,18,letter_16,false_font_14,irrelevant,face,center,face_13,1.5,0.761464309364392,0,onset,1000,0
prp,0,45,19,letter_16,false_font_14,non-target,false_font,center,false_font_15,1.5,1.21046911026764,0,offset,1100,1.5
prp,0,45,20,letter_16,false_font_14,irrelevant,face,center,face_09,1,0.780240686833056,0.116,onset,1000,0.116
prp,0,45,21,letter_16,false_font_14,irrelevant,face,left,face_15,1.5,1.01023613256817,0.466,offset,1000,1.966
prp,0,45,22,letter_16,false_font_14,target,letter,right,letter_16,1,0.792158704905311,0.466,onset,1100,0.466
prp,0,45,23,letter_16,false_font_14,irrelevant,face,center,face_14,0.5,1.02000853673457,0,onset,1000,0
prp,0,45,24,letter_16,false_font_14,non-target,false_font,center,false_font_07,0.5,0.738431077197379,0.116,onset,1100,0.116
prp,0,45,25,letter_16,false_font_14,irrelevant,object,left,object_13,0.5,1.70831729466974,0.116,offset,1100,0.616
prp,0,45,26,letter_16,false_font_14,non-target,letter,left,letter_15,1.5,1.28464320765088,0.232,onset,1100,0.232
prp,0,45,27,letter_16,false_font_14,non-target,false_font,center,false_font_10,1.5,1.11033814708478,0.232,offset,1100,1.732
prp,0,45,28,letter_16,false_font_14,irrelevant,face,right,face_10,0.5,0.757975740359384,0.466,offset,1000,0.966
prp,0,45,29,letter_16,false_font_14,irrelevant,object,center,object_04,1,1.62538294466961,0.466,onset,1100,0.466
prp,0,45,30,letter_16,false_font_14,non-target,false_font,right,false_font_05,1,0.73307988856455,0,offset,1100,1
prp,0,45,31,letter_16,false_font_14,non-target,letter,center,letter_08,1,1.31125363380384,0,offset,1000,1
prp,0,45,32,letter_16,false_font_14,non-target,false_font,right,false_font_15,1.5,1.28819435344303,0.232,onset,1100,0.232
prp,0,45,33,letter_16,false_font_14,non-target,letter,right,letter_19,1,1.08669162818465,0,offset,1100,1
prp,0,45,34,letter_16,false_font_14,non-target,false_font,center,false_font_03,0.5,0.892935968467885,0,offset,1000,0.5
prp,0,45,35,letter_16,false_font_14,non-target,letter,center,letter_15,1,0.737291131844,0,onset,1100,0
prp,0,45,36,letter_16,false_font_14,target,letter,center,letter_16,1.5,1.38258933226969,0.466,offset,1000,1.966
prp,0,46,1,letter_04,false_font_02,non-target,false_font,left,false_font_13,1,1.37272732238711,0,onset,1100,0
prp,0,46,2,letter_04,false_font_02,non-target,letter,left,letter_09,1.5,1.21684088174706,0,offset,1100,1.5
prp,0,46,3,letter_04,false_font_02,non-target,false_font,center,false_font_15,1.5,1.46967026462683,0.232,onset,1100,0.232
prp,0,46,4,letter_04,false_font_02,irrelevant,face,center,face_19,0.5,1.16460281774271,0,offset,1000,0.5
prp,0,46,5,letter_04,false_font_02,non-target,letter,center,letter_12,1.5,1.17920380609964,0.466,offset,1000,1.966
prp,0,46,6,letter_04,false_font_02,target,letter,left,letter_04,1.5,1.07503364988594,0,offset,1100,1.5
prp,0,46,7,letter_04,false_font_02,irrelevant,face,center,face_08,1.5,1.63023925038318,0,onset,1000,0
prp,0,46,8,letter_04,false_font_02,non-target,letter,center,letter_03,1,1.04372445186532,0.116,onset,1100,0.116
prp,0,46,9,letter_04,false_font_02,irrelevant,face,center,face_02,0.5,1.67659801742065,0.232,onset,1000,0.232
prp,0,46,10,letter_04,false_font_02,non-target,false_font,right,false_font_07,0.5,0.818178094578858,0.466,onset,1000,0.466
prp,0,46,11,letter_04,false_font_02,non-target,false_font,center,false_font_10,1,1.39475251184872,0.466,onset,1000,0.466
prp,0,46,12,letter_04,false_font_02,irrelevant,object,center,object_01,1,1.29912145820189,0.466,offset,1000,1.466
prp,0,46,13,letter_04,false_font_02,irrelevant,face,right,face_15,0.5,1.51170072642407,0,offset,1000,0.5
prp,0,46,14,letter_04,false_font_02,target,letter,center,letter_04,1,1.88127745246212,0.232,offset,1000,1.232
prp,0,46,15,letter_04,false_font_02,irrelevant,face,left,face_17,1,0.873225571132182,0.466,offset,1100,1.466
prp,0,46,16,letter_04,false_font_02,target,false_font,center,false_font_02,1.5,1.46398480786334,0,offset,1100,1.5
prp,0,46,17,letter_04,false_font_02,non-target,letter,right,letter_16,0.5,0.740953950837136,0.116,offset,1000,0.616
prp,0,46,18,letter_04,false_font_02,irrelevant,object,right,object_03,1.5,1.29415355147819,0.466,offset,1100,1.966
prp,0,46,19,letter_04,false_font_02,irrelevant,face,center,face_18,1.5,1.18764724870522,0.466,onset,1000,0.466
prp,0,46,20,letter_04,false_font_02,irrelevant,face,center,face_04,1,1.97153515203737,0,offset,1000,1
prp,0,46,21,letter_04,false_font_02,non-target,letter,center,letter_01,0.5,1.11083154691751,0.232,offset,1000,0.732
prp,0,46,22,letter_04,false_font_02,non-target,letter,right,letter_14,1,1.34583812726709,0.232,offset,1100,1.232
prp,0,46,23,letter_04,false_font_02,non-target,letter,right,letter_03,0.5,1.2442508624527,0.466,offset,1000,0.966
prp,0,46,24,letter_04,false_font_02,non-target,letter,right,letter_05,1,1.76021539940335,0.232,onset,1000,0.232
prp,0,46,25,letter_04,false_font_02,irrelevant,face,center,face_09,0.5,1.97969700689583,0.466,onset,1100,0.466
prp,0,46,26,letter_04,false_font_02,irrelevant,object,center,object_13,0.5,1.24755528496753,0.116,onset,1100,0.116
prp,0,46,27,letter_04,false_font_02,irrelevant,object,left,object_04,1,1.11879687383875,0,onset,1000,0
prp,0,46,28,letter_04,false_font_02,target,false_font,center,false_font_02,1.5,1.3585630202316,0.116,offset,1100,1.616
prp,0,46,29,letter_04,false_font_02,target,false_font,center,false_font_02,1,1.02108427796249,0,offset,1100,1
prp,0,46,30,letter_04,false_font_02,irrelevant,face,right,face_05,1.5,1.37950255820901,0,offset,1000,1.5
prp,0,46,31,letter_04,false_font_02,irrelevant,face,left,face_10,0.5,1.2684595081499,0.232,onset,1100,0.232
prp,0,46,32,letter_04,false_font_02,non-target,false_font,left,false_font_17,0.5,1.3887225483081,0.116,offset,1000,0.616
prp,0,46,33,letter_04,false_font_02,irrelevant,face,center,face_06,1.5,1.29581508987066,0.232,offset,1100,1.732
prp,0,46,34,letter_04,false_font_02,non-target,letter,center,letter_14,1,0.956101845087328,0.116,offset,1000,1.116
prp,0,46,35,letter_04,false_font_02,target,letter,center,letter_04,1,0.858527788438524,0.232,offset,1000,1.232
prp,0,46,36,letter_04,false_font_02,non-target,letter,center,letter_07,1.5,0.968614144976341,0.466,onset,1000,0.466
prp,0,46,37,letter_04,false_font_02,irrelevant,face,center,face_18,0.5,0.71824987414973,0.232,onset,1100,0.232
prp,0,46,38,letter_04,false_font_02,non-target,letter,left,letter_02,0.5,1.70507301722238,0.232,onset,1000,0.232
prp,0,47,1,face_14,object_08,irrelevant,letter,center,letter_19,1,1.87629614936255,0.466,onset,1000,0.466
prp,0,47,2,face_14,object_08,irrelevant,letter,right,letter_12,0.5,1.94903192972478,0.466,offset,1000,0.966
prp,0,47,3,face_14,object_08,non-target,face,left,face_08,1,0.927156265661961,0.466,onset,1100,0.466
prp,0,47,4,face_14,object_08,target,face,left,face_14,1,1.74698461405154,0,offset,1000,1
prp,0,47,5,face_14,object_08,non-target,face,center,face_15,0.5,0.704285983326102,0.466,onset,1000,0.466
prp,0,47,6,face_14,object_08,irrelevant,letter,left,letter_15,0.5,1.00607170120483,0.466,onset,1000,0.466
prp,0,47,7,face_14,object_08,non-target,object,center,object_02,1,1.30224930009395,0.232,onset,1000,0.232
prp,0,47,8,face_14,object_08,non-target,object,center,object_12,0.5,1.54140091356696,0,offset,1100,0.5
prp,0,47,9,face_14,object_08,irrelevant,false_font,left,false_font_01,1.5,0.885574049944326,0.116,onset,1100,0.116
prp,0,47,10,face_14,object_08,irrelevant,letter,left,letter_11,0.5,0.899318337238852,0.116,onset,1100,0.116
prp,0,47,11,face_14,object_08,non-target,object,center,object_06,1,1.18157685827315,0.466,offset,1100,1.466
prp,0,47,12,face_14,object_08,irrelevant,letter,center,letter_09,0.5,1.53516273278815,0.466,onset,1000,0.466
prp,0,47,13,face_14,object_08,irrelevant,false_font,left,false_font_07,0.5,1.5467612579573,0.232,onset,1000,0.232
prp,0,47,14,face_14,object_08,irrelevant,false_font,left,false_font_15,1.5,1.59646542007529,0,onset,1100,0
prp,0,47,15,face_14,object_08,non-target,face,left,face_01,1,0.861324234642818,0,offset,1100,1
prp,0,47,16,face_14,object_08,non-target,face,center,face_20,1,0.830490582849495,0.116,onset,1100,0.116
prp,0,47,17,face_14,object_08,non-target,object,center,object_11,0.5,1.05535303523798,0.232,onset,1000,0.232
prp,0,47,18,face_14,object_08,irrelevant,letter,left,letter_08,1,0.745527330949923,0.232,offset,1100,1.232
prp,0,47,19,face_14,object_08,irrelevant,false_font,center,false_font_13,1.5,1.88696833609225,0.116,offset,1000,1.616
prp,0,47,20,face_14,object_08,irrelevant,false_font,center,false_font_14,1,1.71983504591804,0.232,onset,1000,0.232
prp,0,47,21,face_14,object_08,irrelevant,false_font,center,false_font_15,1,1.320815099822,0.116,offset,1000,1.116
prp,0,47,22,face_14,object_08,target,object,center,object_08,0.5,1.53549397760348,0.232,offset,1100,0.732
prp,0,47,23,face_14,object_08,non-target,object,center,object_05,1.5,1.19434780002791,0.232,offset,1000,1.732
prp,0,47,24,face_14,object_08,non-target,object,left,object_19,1,0.830497855884512,0.116,onset,1100,0.116
prp,0,47,25,face_14,object_08,target,object,center,object_08,1.5,1.20186358746533,0.466,onset,1000,0.466
prp,0,47,26,face_14,object_08,non-target,object,center,object_06,1,1.76794932544899,0.466,onset,1100,0.466
prp,0,47,27,face_14,object_08,non-target,object,center,object_20,1.5,0.705220996158291,0.232,onset,1100,0.232
prp,0,47,28,face_14,object_08,non-target,face,center,face_02,1,0.884849928248228,0,onset,1100,0
prp,0,47,29,face_14,object_08,irrelevant,letter,right,letter_03,1,0.717971733568022,0.232,onset,1000,0.232
prp,0,47,30,face_14,object_08,irrelevant,false_font,center,false_font_11,0.5,1.08858666666825,0.116,offset,1100,0.616
prp,0,47,31,face_14,object_08,non-target,face,center,face_15,0.5,1.02050544730583,0.232,offset,1100,0.732
prp,0,47,32,face_14,object_08,irrelevant,letter,center,letter_06,1.5,1.13869136012752,0,onset,1100,0
prp,0,47,33,face_14,object_08,irrelevant,false_font,center,false_font_14,1.5,0.932222011147502,0.466,offset,1100,1.966
prp,0,47,34,face_14,object_08,non-target,face,center,face_10,1,1.24250420619032,0.116,onset,1000,0.116
prp,0,47,35,face_14,object_08,non-target,object,left,object_11,0.5,0.831414054524376,0.232,offset,1100,0.732
prp,0,48,1,face_06,object_11,non-target,face,right,face_15,0.5,1.32365951362698,0.466,offset,1100,0.966
prp,0,48,2,face_06,object_11,irrelevant,false_font,center,false_font_20,1,0.708047497270557,0.466,offset,1100,1.466
prp,0,48,3,face_06,object_11,irrelevant,false_font,right,false_font_08,1,0.964845810204479,0,onset,1000,0
prp,0,48,4,face_06,object_11,non-target,object,right,object_14,1.5,0.766994739989863,0.466,offset,1000,1.966
prp,0,48,5,face_06,object_11,irrelevant,false_font,right,false_font_20,1.5,0.939049202006314,0.116,offset,1000,1.616
prp,0,48,6,face_06,object_11,non-target,face,center,face_11,1,0.905195211646898,0,offset,1100,1
prp,0,48,7,face_06,object_11,non-target,face,left,face_13,0.5,0.724526633201581,0,offset,1000,0.5
prp,0,48,8,face_06,object_11,irrelevant,letter,left,letter_17,1,0.998334025346356,0.116,offset,1100,1.116
prp,0,48,9,face_06,object_11,non-target,face,right,face_15,1.5,1.60497846843834,0.466,onset,1000,0.466
prp,0,48,10,face_06,object_11,non-target,object,left,object_16,1.5,0.866352187463777,0.466,offset,1100,1.966
prp,0,48,11,face_06,object_11,non-target,object,left,object_03,1,1.95122529622021,0.466,onset,1100,0.466
prp,0,48,12,face_06,object_11,target,object,center,object_11,0.5,1.42422146320648,0.116,offset,1000,0.616
prp,0,48,13,face_06,object_11,non-target,face,center,face_08,0.5,1.74721581224511,0.116,offset,1100,0.616
prp,0,48,14,face_06,object_11,non-target,face,center,face_19,1,0.716604824101795,0.466,onset,1100,0.466
prp,0,48,15,face_06,object_11,irrelevant,letter,left,letter_13,0.5,1.02802320949893,0,offset,1100,0.5
prp,0,48,16,face_06,object_11,irrelevant,false_font,right,false_font_05,1.5,1.83086468115007,0.232,onset,1100,0.232
prp,0,48,17,face_06,object_11,irrelevant,letter,left,letter_18,0.5,1.19353007014181,0.466,offset,1000,0.966
prp,0,48,18,face_06,object_11,non-target,face,center,face_04,0.5,1.64938339294137,0,onset,1100,0
prp,0,48,19,face_06,object_11,irrelevant,false_font,right,false_font_16,1,0.704061644166657,0.466,offset,1000,1.466
prp,0,48,20,face_06,object_11,irrelevant,false_font,right,false_font_13,1.5,1.00655877242514,0.232,onset,1000,0.232
prp,0,48,21,face_06,object_11,non-target,object,center,object_16,1.5,0.952349900878023,0.232,offset,1100,1.732
prp,0,48,22,face_06,object_11,irrelevant,letter,left,letter_06,0.5,0.865968429749312,0,offset,1100,0.5
prp,0,48,23,face_06,object_11,irrelevant,false_font,right,false_font_19,0.5,1.45217040553146,0.232,onset,1000,0.232
prp,0,48,24,face_06,object_11,non-target,face,center,face_15,1,1.28321921642021,0.116,offset,1000,1.116
prp,0,48,25,face_06,object_11,non-target,object,left,object_04,1.5,1.32400672937994,0.232,offset,1100,1.732
prp,0,48,26,face_06,object_11,target,object,center,object_11,0.5,1.57548837858946,0.116,offset,1000,0.616
prp,0,48,27,face_06,object_11,non-target,face,center,face_17,1.5,1.08395977584696,0.116,offset,1000,1.616
prp,0,48,28,face_06,object_11,non-target,object,left,object_05,1.5,1.51158005827805,0,offset,1000,1.5
prp,0,48,29,face_06,object_11,target,face,center,face_06,0.5,1.54811865715964,0,onset,1000,0
prp,0,48,30,face_06,object_11,irrelevant,false_font,center,false_font_11,0.5,1.08691402210667,0,onset,1100,0
prp,0,48,31,face_06,object_11,target,face,center,face_06,1.5,1.03700296338308,0.466,onset,1000,0.466
prp,0,48,32,face_06,object_11,irrelevant,letter,center,letter_05,1.5,1.73519215591246,0.116,onset,1100,0.116
prp,0,48,33,face_06,object_11,irrelevant,false_font,center,false_font_16,0.5,0.936913512103631,0,onset,1000,0
prp,0,48,34,face_06,object_11,irrelevant,false_font,center,false_font_08,1.5,1.13315345039797,0.466,onset,1100,0.466
prp,0,48,35,face_06,object_11,irrelevant,letter,right,letter_19,1.5,1.21761610644016,0.116,onset,1000,0.116
prp,0,48,36,face_06,object_11,non-target,object,right,object_13,1.5,1.4020871365321,0.116,onset,1000,0.116
prp,0,49,1,face_04,object_04,irrelevant,false_font,center,false_font_12,0.5,1.31263113062097,0.116,onset,1000,0.116
prp,0,49,2,face_04,object_04,non-target,face,right,face_02,1.5,0.84805382272836,0.232,onset,1100,0.232
prp,0,49,3,face_04,object_04,irrelevant,letter,right,letter_09,0.5,1.14244531791729,0.466,onset,1100,0.466
prp,0,49,4,face_04,object_04,irrelevant,false_font,left,false_font_01,1,0.764109807890503,0,offset,1100,1
prp,0,49,5,face_04,object_04,irrelevant,letter,left,letter_04,1,1.02079030435785,0.232,onset,1100,0.232
prp,0,49,6,face_04,object_04,irrelevant,letter,center,letter_11,1.5,1.6226665156445,0.232,onset,1000,0.232
prp,0,49,7,face_04,object_04,irrelevant,letter,left,letter_11,1,1.06654439289197,0.116,offset,1000,1.116
prp,0,49,8,face_04,object_04,irrelevant,false_font,right,false_font_03,0.5,1.28594789380638,0,onset,1000,0
prp,0,49,9,face_04,object_04,non-target,object,center,object_01,1.5,1.80068542253916,0.116,onset,1100,0.116
prp,0,49,10,face_04,object_04,non-target,face,center,face_13,1.5,1.33681026013256,0.466,onset,1100,0.466
prp,0,49,11,face_04,object_04,non-target,face,left,face_16,1.5,1.08577965855406,0,onset,1000,0
prp,0,49,12,face_04,object_04,non-target,object,right,object_08,0.5,1.61525778779482,0.466,offset,1100,0.966
prp,0,49,13,face_04,object_04,target,face,right,face_04,1,0.901182902780098,0.116,onset,1100,0.116
prp,0,49,14,face_04,object_04,irrelevant,letter,center,letter_11,0.5,1.55601533060968,0.116,onset,1100,0.116
prp,0,49,15,face_04,object_04,irrelevant,false_font,center,false_font_04,1.5,1.50961420461274,0.232,offset,1100,1.732
prp,0,49,16,face_04,object_04,non-target,object,center,object_14,0.5,0.855229136040403,0.466,onset,1100,0.466
prp,0,49,17,face_04,object_04,non-target,face,left,face_20,0.5,1.03379402626772,0.116,onset,1100,0.116
prp,0,49,18,face_04,object_04,target,face,center,face_04,1,1.16691455028018,0,onset,1100,0
prp,0,49,19,face_04,object_04,non-target,object,right,object_03,1.5,0.795162878092594,0.232,offset,1000,1.732
prp,0,49,20,face_04,object_04,irrelevant,letter,center,letter_06,1.5,1.88802386275251,0,offset,1100,1.5
prp,0,49,21,face_04,object_04,non-target,object,left,object_13,1,0.95229120202737,0.466,offset,1100,1.466
prp,0,49,22,face_04,object_04,target,object,center,object_04,1,0.997649700305898,0.116,offset,1100,1.116
prp,0,49,23,face_04,object_04,non-target,object,center,object_19,1,1.46788286588882,0.232,offset,1100,1.232
prp,0,49,24,face_04,object_04,non-target,object,right,object_19,1,1.27236900687902,0,offset,1100,1
prp,0,49,25,face_04,object_04,non-target,object,right,object_02,1.5,1.73311401794626,0.466,onset,1100,0.466
prp,0,49,26,face_04,object_04,irrelevant,false_font,right,false_font_19,1,0.802858260098538,0.232,onset,1100,0.232
prp,0,49,27,face_04,object_04,non-target,face,center,face_09,1.5,0.779851648680694,0.466,onset,1000,0.466
prp,0,49,28,face_04,object_04,non-target,object,center,object_02,0.5,1.27856060120009,0.116,onset,1100,0.116
prp,0,49,29,face_04,object_04,non-target,face,right,face_02,1,1.15186997834647,0.116,offset,1100,1.116
prp,0,49,30,face_04,object_04,non-target,face,center,face_02,1.5,1.36122787684164,0.232,offset,1000,1.732
prp,0,49,31,face_04,object_04,irrelevant,false_font,right,false_font_11,0.5,1.46738580756526,0.466,offset,1000,0.966
prp,0,49,32,face_04,object_04,irrelevant,false_font,center,false_font_20,0.5,0.706496403978433,0.466,onset,1100,0.466
prp,0,49,33,face_04,object_04,irrelevant,letter,center,letter_07,0.5,1.39956578346456,0,onset,1100,0
prp,0,49,34,face_04,object_04,irrelevant,letter,left,letter_20,1,1.11033178018724,0,onset,1100,0
prp,0,49,35,face_04,object_04,irrelevant,false_font,center,false_font_11,1,1.27137876682403,0,offset,1000,1
prp,0,49,36,face_04,object_04,target,face,center,face_04,1.5,1.85603231574268,0.116,offset,1100,1.616
prp,0,50,1,face_02,object_15,irrelevant,letter,center,letter_17,1.5,0.74914627392713,0.232,offset,1100,1.732
prp,0,50,2,face_02,object_15,non-target,object,left,object_12,0.5,1.05773697476044,0,onset,1100,0
prp,0,50,3,face_02,object_15,irrelevant,letter,left,letter_09,1,0.881609326833939,0,offset,1100,1
prp,0,50,4,face_02,object_15,non-target,face,center,face_16,1,0.938041195731868,0.232,onset,1000,0.232
prp,0,50,5,face_02,object_15,irrelevant,false_font,center,false_font_05,1,1.41506338647726,0.232,onset,1100,0.232
prp,0,50,6,face_02,object_15,irrelevant,false_font,right,false_font_08,1.5,1.18517069788685,0.232,offset,1000,1.732
prp,0,50,7,face_02,object_15,non-target,object,center,object_07,0.5,1.2480270101711,0.116,onset,1000,0.116
prp,0,50,8,face_02,object_15,irrelevant,letter,center,letter_02,1.5,0.784401046547382,0,offset,1100,1.5
prp,0,50,9,face_02,object_15,non-target,face,center,face_08,0.5,0.986686490221702,0,onset,1000,0
prp,0,50,10,face_02,object_15,irrelevant,letter,center,letter_01,0.5,0.749224834946227,0.232,onset,1000,0.232
prp,0,50,11,face_02,object_15,non-target,face,center,face_08,1.5,1.45554809897401,0,onset,1100,0
prp,0,50,12,face_02,object_15,target,face,center,face_02,1.5,1.7249004611195,0.466,offset,1000,1.966
prp,0,50,13,face_02,object_15,non-target,face,left,face_08,1.5,0.709256586217211,0.466,onset,1100,0.466
prp,0,50,14,face_02,object_15,irrelevant,false_font,center,false_font_20,0.5,0.97382929880823,0,onset,1000,0
prp,0,50,15,face_02,object_15,target,object,center,object_15,1.5,1.60938554102758,0.116,offset,1000,1.616
prp,0,50,16,face_02,object_15,non-target,face,right,face_19,1,1.11748396435492,0.116,onset,1000,0.116
prp,0,50,17,face_02,object_15,irrelevant,letter,center,letter_11,1.5,1.71020001629469,0.232,onset,1100,0.232
prp,0,50,18,face_02,object_15,irrelevant,letter,left,letter_03,0.5,1.6594385146166,0.116,offset,1100,0.616
prp,0,50,19,face_02,object_15,non-target,object,left,object_04,0.5,1.06809996185661,0,offset,1000,0.5
prp,0,50,20,face_02,object_15,non-target,face,center,face_19,1.5,0.899801731376109,0.116,offset,1100,1.616
prp,0,50,21,face_02,object_15,non-target,object,right,object_17,1.5,0.759452693105283,0.466,offset,1000,1.966
prp,0,50,22,face_02,object_15,irrelevant,false_font,right,false_font_16,0.5,0.789184073660363,0.466,offset,1000,0.966
prp,0,50,23,face_02,object_15,non-target,object,right,object_10,0.5,1.29693109109361,0,onset,1100,0
prp,0,50,24,face_02,object_15,non-target,object,left,object_07,1,1.38107444917641,0.232,onset,1100,0.232
prp,0,50,25,face_02,object_15,non-target,object,center,object_19,0.5,0.976038360860922,0.466,offset,1100,0.966
prp,0,50,26,face_02,object_15,irrelevant,letter,left,letter_01,1,1.16629475967371,0.466,offset,1100,1.466
prp,0,50,27,face_02,object_15,irrelevant,letter,center,letter_18,1,1.38730717442944,0,onset,1000,0
prp,0,50,28,face_02,object_15,irrelevant,false_font,center,false_font_09,0.5,0.755248270333836,0.466,onset,1100,0.466
prp,0,50,29,face_02,object_15,irrelevant,letter,left,letter_02,1.5,0.917191165654999,0.232,offset,1100,1.732
prp,0,50,30,face_02,object_15,irrelevant,letter,left,letter_01,0.5,1.64702708253841,0,offset,1000,0.5
prp,0,50,31,face_02,object_15,target,face,right,face_02,1.5,0.942026554222257,0,offset,1100,1.5
prp,0,50,32,face_02,object_15,non-target,object,right,object_16,1,0.785531449828069,0.466,onset,1000,0.466
prp,0,50,33,face_02,object_15,non-target,object,center,object_06,1.5,0.818125274520193,0.232,onset,1100,0.232
prp,0,50,34,face_02,object_15,non-target,object,right,object_03,1,0.707099339496816,0.116,offset,1000,1.116
prp,0,50,35,face_02,object_15,irrelevant,false_font,center,false_font_15,1.5,0.876612473985505,0.466,offset,1000,1.966
prp,0,51,1,letter_19,false_font_19,non-target,false_font,left,false_font_11,1,1.35092708804928,0.116,offset,1100,1.116
prp,0,51,2,letter_19,false_font_19,non-target,letter,center,letter_15,0.5,1.58932502014929,0,onset,1100,0
prp,0,51,3,letter_19,false_font_19,non-target,false_font,center,false_font_09,0.5,1.04839630633108,0,offset,1100,0.5
prp,0,51,4,letter_19,false_font_19,target,letter,center,letter_19,0.5,0.706810500814432,0.232,onset,1100,0.232
prp,0,51,5,letter_19,false_font_19,irrelevant,face,right,face_13,0.5,1.41783384723543,0,onset,1000,0
prp,0,51,6,letter_19,false_font_19,irrelevant,object,center,object_02,0.5,1.44289475832535,0.466,offset,1100,0.966
prp,0,51,7,letter_19,false_font_19,irrelevant,face,center,face_05,1,0.862825502044846,0.466,onset,1100,0.466
prp,0,51,8,letter_19,false_font_19,irrelevant,object,right,object_03,0.5,1.3554708493331,0.232,offset,1100,0.732
prp,0,51,9,letter_19,false_font_19,non-target,letter,left,letter_12,1,0.916104825515044,0.466,onset,1000,0.466
prp,0,51,10,letter_19,false_font_19,non-target,false_font,left,false_font_02,0.5,1.06490492833996,0.466,onset,1000,0.466
prp,0,51,11,letter_19,false_font_19,irrelevant,object,center,object_16,1.5,0.842792509368712,0.232,offset,1000,1.732
prp,0,51,12,letter_19,false_font_19,non-target,letter,center,letter_03,1.5,1.64225963553539,0.232,onset,1100,0.232
