sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,intro_jit
SX134,introspection,0,24,26,face_01,object_18,irrelevant,letter,center,letter_10,1,1.71175107901338,0.232,0.232,onset,1100,0.390641202989603
SX134,introspection,0,24,27,face_01,object_18,non-target,object,right,object_08,1.5,1.09730299662785,0.466,1.966,offset,1100,0.230945342286136
SX134,introspection,0,24,28,face_01,object_18,non-target,object,center,object_08,1,0.978031033123216,0.232,1.232,offset,1000,0.434234171930413
SX134,introspection,0,24,29,face_01,object_18,non-target,object,right,object_16,1,0.868346476804357,0,1,offset,1000,1.09690559583739
SX134,introspection,0,24,30,face_01,object_18,non-target,object,left,object_07,1,1.21744690021747,0,0,onset,1000,0.506565591255553
SX134,introspection,0,24,31,face_01,object_18,irrelevant,letter,center,letter_08,1,1.29675773355349,0.466,1.466,offset,1000,0.301015386411749
SX134,introspection,0,24,32,face_01,object_18,target,face,left,face_01,1.5,1.18282441465075,0.232,1.732,offset,1000,1.1393677072364
SX134,introspection,0,24,33,face_01,object_18,irrelevant,false_font,center,false_font_20,1.5,0.979703501031992,0,0,onset,1000,0.520528961581421
SX134,introspection,0,24,34,face_01,object_18,irrelevant,letter,right,letter_04,0.5,1.2870396610472,0.232,0.732,offset,1000,0.649043607072922
SX134,introspection,0,24,35,face_01,object_18,irrelevant,false_font,center,false_font_01,1,1.21330142578303,0,0,onset,1000,0.464774954982544
SX134,introspection,0,24,36,face_01,object_18,non-target,face,center,face_13,0.5,1.28104823619757,0.466,0.966,offset,1100,0.81989404657937
SX134,introspection,0,24,37,face_01,object_18,non-target,face,left,face_16,1.5,1.30059507853567,0.232,1.732,offset,1000,0.25098258269977
SX134,introspection,0,24,38,face_01,object_18,non-target,face,left,face_16,0.5,1.00010781491367,0.232,0.232,onset,1000,0.354779849294531
SX134,introspection,0,24,39,face_01,object_18,irrelevant,false_font,center,false_font_19,1.5,0.786023716672316,0.232,0.232,onset,1000,0.906642254336149
SX134,introspection,0,24,40,face_01,object_18,non-target,face,center,face_19,0.5,1.2014407512019,0,0,onset,1100,0.27679373014489
SX134,introspection,0,24,41,face_01,object_18,irrelevant,letter,right,letter_18,0.5,1.20920184225241,0.232,0.732,offset,1100,0.777075400832524
