task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch
prp,0,21,21,face_11,object_11,target,face,center,face_11,1,1.22501930979938,466,offset,1100
prp,0,21,22,face_11,object_11,irrelevant,false_font,center,false_font_09,1,1.97163856329628,0.266,offset,1000
prp,0,21,23,face_11,object_11,non-target,object,center,object_20,0.5,1.20076245669796,0.266,offset,1100
prp,0,21,24,face_11,object_11,non-target,object,center,object_04,1,0.839024168666152,0.466,onset,1100
prp,0,21,25,face_11,object_11,irrelevant,false_font,center,false_font_01,0.5,1.32544082802681,0.266,onset,1000
prp,0,21,26,face_11,object_11,non-target,face,left,face_12,1.5,1.13341263181649,0.266,onset,1100
prp,0,21,27,face_11,object_11,non-target,object,center,object_05,0.5,1.22195965491825,0.466,offset,1100
prp,0,21,28,face_11,object_11,irrelevant,letter,left,letter_03,1.5,0.733837722125603,0.266,onset,1000
prp,0,21,29,face_11,object_11,non-target,face,center,face_10,0.5,0.97570515327008,0.266,onset,1000
prp,0,21,30,face_11,object_11,non-target,object,center,object_04,0.5,0.935575715043944,0,onset,1000
prp,0,21,31,face_11,object_11,non-target,object,center,object_20,1,0.723185012503738,0,offset,1000
prp,0,21,32,face_11,object_11,irrelevant,letter,left,letter_13,1,0.719020452451247,0.266,offset,1000
prp,0,21,33,face_11,object_11,irrelevant,false_font,center,false_font_02,1,1.73567520007521,0.466,onset,1100
prp,0,21,34,face_11,object_11,non-target,object,center,object_01,0.5,0.8953539824016,0.266,onset,1100
prp,0,21,35,face_11,object_11,target,face,right,face_11,1,0.986187247089096,266,onset,1100
prp,0,21,36,face_11,object_11,non-target,object,left,object_10,0.5,1.39443147483796,0.466,onset,1000
prp,0,21,37,face_11,object_11,non-target,object,center,object_10,0.5,1.83751947364145,0,offset,1000
prp,0,22,1,face_07,object_01,non-target,object,center,object_19,0.5,1.73165389876649,0.166,onset,1100
prp,0,22,2,face_07,object_01,non-target,object,center,object_11,0.5,0.798769879220536,0,offset,1000
prp,0,22,3,face_07,object_01,non-target,object,center,object_02,1,1.08540254535329,0.266,onset,1000
prp,0,22,4,face_07,object_01,non-target,object,right,object_10,1.5,1.36018223053994,0.466,onset,1100
prp,0,22,5,face_07,object_01,irrelevant,false_font,left,false_font_01,1.5,0.96854971049666,0.266,onset,1100
prp,0,22,6,face_07,object_01,non-target,object,center,object_08,1.5,1.03166711390375,0,offset,1100
prp,0,22,7,face_07,object_01,non-target,object,left,object_14,1.5,1.4614216994868,0.466,offset,1000
prp,0,22,8,face_07,object_01,non-target,object,left,object_16,1.5,1.24369501646782,0,onset,1100
prp,0,22,9,face_07,object_01,non-target,face,center,face_13,0.5,1.4904252922232,0.166,onset,1000
prp,0,22,10,face_07,object_01,target,face,right,face_07,1,1.10812735501815,466,onset,1100
prp,0,22,11,face_07,object_01,irrelevant,false_font,center,false_font_09,0.5,0.700966212378011,0.166,onset,1000
prp,0,22,12,face_07,object_01,irrelevant,letter,left,letter_06,1,1.03102739060579,0.166,onset,1000
prp,0,22,13,face_07,object_01,irrelevant,letter,center,letter_04,0.5,1.79302164306579,0.266,onset,1100
prp,0,22,14,face_07,object_01,irrelevant,letter,center,letter_08,0.5,1.0180063654753,0.166,offset,1000
prp,0,22,15,face_07,object_01,non-target,face,center,face_09,0.5,1.89586909049938,0.166,offset,1100
prp,0,22,16,face_07,object_01,irrelevant,false_font,right,false_font_16,1.5,1.09161068035448,0,offset,1000
prp,0,22,17,face_07,object_01,irrelevant,false_font,center,false_font_06,1,0.904939961628087,0.266,onset,1100
prp,0,22,18,face_07,object_01,non-target,face,right,face_03,1.5,1.25205047474519,0.466,onset,1100
prp,0,22,19,face_07,object_01,irrelevant,false_font,center,false_font_08,0.5,1.18919468112454,0.466,onset,1100
prp,0,22,20,face_07,object_01,target,object,right,object_01,1,0.849370298362027,166,offset,1100
prp,0,22,21,face_07,object_01,irrelevant,letter,right,letter_19,1,0.850057754240055,0.466,offset,1100
prp,0,22,22,face_07,object_01,non-target,object,right,object_20,1.5,1.17381191124774,0.166,offset,1000
prp,0,22,23,face_07,object_01,target,object,right,object_01,1.5,0.869032197471579,0,onset,1100
prp,0,22,24,face_07,object_01,non-target,face,center,face_06,1.5,1.63011507469103,0.466,offset,1000
prp,0,22,25,face_07,object_01,irrelevant,false_font,left,false_font_15,1,1.48455246043709,0.266,offset,1100
prp,0,22,26,face_07,object_01,non-target,face,center,face_14,1,1.07684282662829,0.466,onset,1100
prp,0,22,27,face_07,object_01,irrelevant,letter,center,letter_04,0.5,1.96868515936807,0,onset,1100
prp,0,22,28,face_07,object_01,irrelevant,letter,center,letter_02,1.5,1.36238658751867,0.166,onset,1100
prp,0,22,29,face_07,object_01,irrelevant,letter,center,letter_20,0.5,0.96999156916388,0.266,onset,1000
prp,0,22,30,face_07,object_01,irrelevant,false_font,center,false_font_13,0.5,0.73903124824588,0.266,onset,1100
prp,0,22,31,face_07,object_01,irrelevant,false_font,center,false_font_01,1.5,0.819617336298236,0.166,onset,1000
prp,0,22,32,face_07,object_01,non-target,object,center,object_09,1.5,0.999890127923878,0.466,offset,1100
prp,0,22,33,face_07,object_01,non-target,object,left,object_06,0.5,0.97317387579982,0.166,onset,1000
prp,0,22,34,face_07,object_01,non-target,face,center,face_11,1.5,1.10528254323547,0.266,onset,1000
prp,0,22,35,face_07,object_01,irrelevant,false_font,right,false_font_09,1,1.12887842173432,0,offset,1000
prp,0,22,36,face_07,object_01,target,face,right,face_07,1.5,1.05978175748293,466,onset,1100
prp,0,23,1,letter_13,false_font_14,non-target,letter,left,letter_05,1.5,1.4333338532773,0.166,onset,1000
prp,0,23,2,letter_13,false_font_14,irrelevant,object,right,object_07,1.5,0.985169521059301,0.466,offset,1000
prp,0,23,3,letter_13,false_font_14,non-target,letter,center,letter_01,1,0.787778710572001,0.266,onset,1100
prp,0,23,4,letter_13,false_font_14,irrelevant,object,center,object_18,0.5,1.30115828880054,0.466,offset,1000
prp,0,23,5,letter_13,false_font_14,target,false_font,center,false_font_14,0.5,0.988693329270875,266,onset,1000
prp,0,23,6,letter_13,false_font_14,non-target,false_font,left,false_font_04,1,1.08560874273231,0.166,onset,1000
prp,0,23,7,letter_13,false_font_14,irrelevant,face,center,face_01,1.5,1.71558269591706,0.166,onset,1100
prp,0,23,8,letter_13,false_font_14,irrelevant,face,center,face_07,0.5,1.19706413667246,0.166,onset,1100
prp,0,23,9,letter_13,false_font_14,non-target,letter,center,letter_06,1,0.876661875509821,0.466,onset,1000
prp,0,23,10,letter_13,false_font_14,irrelevant,face,center,face_07,1.5,1.22977265997574,0.166,offset,1000
prp,0,23,11,letter_13,false_font_14,irrelevant,face,center,face_19,1,1.77195159617828,0.166,onset,1100
prp,0,23,12,letter_13,false_font_14,non-target,letter,center,letter_01,1.5,1.6679799607565,0.266,onset,1000
prp,0,23,13,letter_13,false_font_14,irrelevant,object,center,object_10,1.5,1.19055923712569,0.266,offset,1000
prp,0,23,14,letter_13,false_font_14,target,letter,right,letter_13,1,1.31087157394545,466,offset,1000
prp,0,23,15,letter_13,false_font_14,irrelevant,object,center,object_13,1,0.786431322506093,0,offset,1000
prp,0,23,16,letter_13,false_font_14,non-target,false_font,center,false_font_20,1,1.02768892573041,0,offset,1100
prp,0,23,17,letter_13,false_font_14,irrelevant,object,center,object_18,1.5,1.47717107274733,0.466,offset,1100
prp,0,23,18,letter_13,false_font_14,non-target,letter,center,letter_19,0.5,0.775106486991093,0.166,onset,1100
prp,0,23,19,letter_13,false_font_14,irrelevant,object,center,object_13,0.5,0.880489718951009,0,onset,1100
prp,0,23,20,letter_13,false_font_14,non-target,false_font,center,false_font_20,1.5,0.961507268750182,0,onset,1000
prp,0,23,21,letter_13,false_font_14,irrelevant,face,right,face_11,0.5,1.94593906294786,0.166,offset,1000
prp,0,23,22,letter_13,false_font_14,irrelevant,face,right,face_16,0.5,1.38567002638074,0.266,offset,1100
prp,0,23,23,letter_13,false_font_14,irrelevant,face,center,face_01,1,1.95359431312379,0,offset,1100
prp,0,23,24,letter_13,false_font_14,non-target,letter,left,letter_18,1.5,1.32408405219368,0.266,offset,1100
prp,0,23,25,letter_13,false_font_14,irrelevant,face,center,face_02,1.5,0.903780784728479,0.166,offset,1100
prp,0,23,26,letter_13,false_font_14,non-target,letter,center,letter_18,1.5,0.777756587175857,0.466,offset,1000
prp,0,23,27,letter_13,false_font_14,non-target,false_font,center,false_font_09,1.5,1.35648869177285,0.466,onset,1100
prp,0,23,28,letter_13,false_font_14,irrelevant,object,center,object_17,1,1.62458522641127,0.166,onset,1100
prp,0,23,29,letter_13,false_font_14,target,letter,right,letter_13,1.5,1.45583290543009,466,offset,1000
prp,0,23,30,letter_13,false_font_14,non-target,false_font,right,false_font_05,0.5,1.09550743578098,0,onset,1100
prp,0,23,31,letter_13,false_font_14,non-target,letter,right,letter_18,1.5,0.927510094079871,0,offset,1000
prp,0,23,32,letter_13,false_font_14,non-target,false_font,center,false_font_02,0.5,1.7078636991685,0.466,onset,1100
prp,0,23,33,letter_13,false_font_14,non-target,letter,center,letter_09,1.5,1.75420947445425,0.466,offset,1100
prp,0,23,34,letter_13,false_font_14,irrelevant,face,center,face_06,1,1.18390639014596,0.266,onset,1000
prp,0,23,35,letter_13,false_font_14,non-target,letter,left,letter_09,1.5,0.970801298839945,0,offset,1000
prp,0,24,1,letter_14,false_font_03,non-target,letter,right,letter_09,1,1.96249852428884,0,offset,1000
prp,0,24,2,letter_14,false_font_03,irrelevant,face,center,face_20,1.5,1.05363620220606,0.266,onset,1000
prp,0,24,3,letter_14,false_font_03,irrelevant,face,center,face_14,1.5,0.716899985717145,0.466,onset,1100
prp,0,24,4,letter_14,false_font_03,irrelevant,object,left,object_02,1,1.66935631871578,0.166,offset,1000
prp,0,24,5,letter_14,false_font_03,irrelevant,object,center,object_12,1,1.29525503883451,0.466,offset,1100
prp,0,24,6,letter_14,false_font_03,irrelevant,face,center,face_12,1.5,1.09924582427919,0.266,onset,1100
prp,0,24,7,letter_14,false_font_03,irrelevant,object,center,object_15,1.5,1.57535443421676,0.466,onset,1100
prp,0,24,8,letter_14,false_font_03,irrelevant,object,right,object_01,1,0.930300786361176,0.266,onset,1100
prp,0,24,9,letter_14,false_font_03,non-target,letter,center,letter_06,1,1.59880493030041,0.266,onset,1000
prp,0,24,10,letter_14,false_font_03,irrelevant,object,center,object_02,0.5,1.09092765116397,0,onset,1100
prp,0,24,11,letter_14,false_font_03,irrelevant,object,center,object_15,0.5,1.13700615634916,0.166,offset,1100
prp,0,24,12,letter_14,false_font_03,irrelevant,object,left,object_01,1,1.27047882183867,0.466,offset,1100
prp,0,24,13,letter_14,false_font_03,irrelevant,object,right,object_18,1,1.05964818061079,0.466,offset,1000
prp,0,24,14,letter_14,false_font_03,non-target,letter,center,letter_12,1.5,0.912159329049286,0,onset,1000
prp,0,24,15,letter_14,false_font_03,non-target,letter,center,letter_08,1.5,1.3359831178971,0.466,onset,1000
prp,0,24,16,letter_14,false_font_03,non-target,letter,center,letter_08,1.5,0.84217675816741,0,offset,1100
prp,0,24,17,letter_14,false_font_03,non-target,letter,center,letter_09,1.5,1.51902106043985,0,offset,1100
prp,0,24,18,letter_14,false_font_03,non-target,letter,right,letter_05,1,1.62854760478255,0.266,onset,1000
prp,0,24,19,letter_14,false_font_03,non-target,letter,right,letter_15,1.5,1.54838659866346,0.466,offset,1000
prp,0,24,20,letter_14,false_font_03,target,false_font,right,false_font_03,1,0.708718105136479,0,offset,1000
prp,0,24,21,letter_14,false_font_03,non-target,letter,left,letter_15,1,1.2251972818782,0.166,offset,1000
prp,0,24,22,letter_14,false_font_03,non-target,false_font,center,false_font_14,1.5,0.718224704665074,0,onset,1000
prp,0,24,23,letter_14,false_font_03,non-target,letter,left,letter_19,1,0.858060602690861,0.466,onset,1100
prp,0,24,24,letter_14,false_font_03,non-target,letter,left,letter_09,0.5,0.798600406409794,0.266,onset,1100
prp,0,24,25,letter_14,false_font_03,non-target,false_font,left,false_font_14,0.5,1.06248985960664,0.266,onset,1100
prp,0,24,26,letter_14,false_font_03,irrelevant,face,left,face_17,1,0.965345070765668,0.466,onset,1100
prp,0,24,27,letter_14,false_font_03,irrelevant,face,left,face_03,0.5,0.760771248712113,0.266,offset,1100
prp,0,24,28,letter_14,false_font_03,non-target,letter,center,letter_12,1,0.997125944332076,0,onset,1100
prp,0,24,29,letter_14,false_font_03,irrelevant,face,right,face_02,0.5,1.3822629687019,0.466,offset,1100
prp,0,24,30,letter_14,false_font_03,irrelevant,object,left,object_08,1.5,1.45841243433624,0.466,offset,1000
prp,0,24,31,letter_14,false_font_03,irrelevant,face,center,face_09,1,0.735190000020383,0,onset,1100
prp,0,24,32,letter_14,false_font_03,target,letter,left,letter_14,1.5,1.39468411512399,466,offset,1100
prp,0,24,33,letter_14,false_font_03,non-target,false_font,left,false_font_19,0.5,1.59449887472776,0.266,onset,1000
prp,0,24,34,letter_14,false_font_03,target,letter,left,letter_14,1,1.78513281239154,266,onset,1100
prp,0,24,35,letter_14,false_font_03,non-target,false_font,left,false_font_02,1.5,0.732590627993972,0,onset,1000
prp,0,25,1,letter_14,false_font_05,irrelevant,object,left,object_03,1.5,1.52337426815845,0.166,onset,1100
prp,0,25,2,letter_14,false_font_05,irrelevant,object,left,object_14,0.5,1.26016857974914,0.466,offset,1100
prp,0,25,3,letter_14,false_font_05,non-target,letter,left,letter_03,1.5,0.993321799215326,0.466,offset,1000
prp,0,25,4,letter_14,false_font_05,irrelevant,object,center,object_08,0.5,1.96173413386761,0.266,offset,1000
prp,0,25,5,letter_14,false_font_05,irrelevant,face,center,face_20,1,0.721811946289921,0.266,onset,1100
prp,0,25,6,letter_14,false_font_05,irrelevant,face,left,face_12,0.5,1.62988296822871,0.466,offset,1100
prp,0,25,7,letter_14,false_font_05,non-target,letter,center,letter_10,0.5,1.12940712782113,0,onset,1100
prp,0,25,8,letter_14,false_font_05,non-target,letter,right,letter_18,1,0.772777506643877,0.466,offset,1000
prp,0,25,9,letter_14,false_font_05,irrelevant,object,right,object_16,1.5,1.58130741381635,0.166,onset,1100
prp,0,25,10,letter_14,false_font_05,irrelevant,object,center,object_18,0.5,1.09860804265123,0.266,onset,1000
prp,0,25,11,letter_14,false_font_05,non-target,letter,right,letter_19,1,0.77849037761415,0.166,onset,1000
prp,0,25,12,letter_14,false_font_05,non-target,letter,left,letter_15,0.5,1.23755344223259,0.166,offset,1100
prp,0,25,13,letter_14,false_font_05,non-target,letter,center,letter_18,0.5,0.860262302149318,0.266,offset,1100
prp,0,25,14,letter_14,false_font_05,non-target,letter,center,letter_03,1,1.01234217611691,0.166,onset,1000
prp,0,25,15,letter_14,false_font_05,irrelevant,object,center,object_02,1,0.819565138328882,0.466,onset,1100
prp,0,25,16,letter_14,false_font_05,non-target,letter,left,letter_12,1.5,1.02457578286949,0.266,offset,1100
prp,0,25,17,letter_14,false_font_05,non-target,false_font,left,false_font_04,0.5,1.05350112669429,0.466,onset,1000
prp,0,25,18,letter_14,false_font_05,target,false_font,right,false_font_05,1,0.717854427501734,166,offset,1100
prp,0,25,19,letter_14,false_font_05,irrelevant,object,center,object_10,1.5,1.66310270283591,0.466,offset,1000
prp,0,25,20,letter_14,false_font_05,non-target,false_font,left,false_font_16,1,0.931736454623856,0,offset,1100
prp,0,25,21,letter_14,false_font_05,irrelevant,face,center,face_04,0.5,1.96522968012165,0.266,offset,1000
prp,0,25,22,letter_14,false_font_05,non-target,false_font,right,false_font_15,0.5,0.867986709088596,0.166,onset,1100
prp,0,25,23,letter_14,false_font_05,non-target,letter,right,letter_13,1,1.50457289028728,0.266,onset,1100
prp,0,25,24,letter_14,false_font_05,irrelevant,face,right,face_02,1,1.34215716144619,0.266,offset,1000
prp,0,25,25,letter_14,false_font_05,non-target,false_font,right,false_font_03,1.5,1.95857772553749,0.266,onset,1000
prp,0,25,26,letter_14,false_font_05,irrelevant,object,right,object_02,0.5,1.09942735424518,0,offset,1000
prp,0,25,27,letter_14,false_font_05,irrelevant,object,right,object_11,1,1.40103318022504,0.166,offset,1000
prp,0,25,28,letter_14,false_font_05,irrelevant,face,left,face_15,0.5,0.974664448815123,0.466,onset,1000
prp,0,25,29,letter_14,false_font_05,irrelevant,face,left,face_14,1,1.00032248287512,0,offset,1100
prp,0,25,30,letter_14,false_font_05,non-target,letter,right,letter_01,0.5,1.27347003313052,0,offset,1100
prp,0,25,31,letter_14,false_font_05,irrelevant,face,center,face_13,0.5,1.83751530056305,0.166,onset,1000
prp,0,25,32,letter_14,false_font_05,target,letter,left,letter_14,1.5,0.844118623324716,466,onset,1100
prp,0,25,33,letter_14,false_font_05,non-target,letter,center,letter_17,0.5,0.868165211573361,0.466,onset,1100
prp,0,25,34,letter_14,false_font_05,target,false_font,center,false_font_05,1.5,1.18975801092576,0,onset,1100
prp,0,25,35,letter_14,false_font_05,non-target,false_font,right,false_font_03,1.5,0.776546927235596,0.466,onset,1000
prp,0,26,1,letter_06,false_font_08,non-target,false_font,right,false_font_11,1,1.35508230825193,0.266,onset,1100
prp,0,26,2,letter_06,false_font_08,non-target,letter,left,letter_18,1.5,1.15840278054433,0.466,offset,1100
prp,0,26,3,letter_06,false_font_08,non-target,letter,right,letter_08,0.5,1.17348039387103,0.166,offset,1000
prp,0,26,4,letter_06,false_font_08,irrelevant,object,center,object_10,0.5,0.731585149299829,0.266,onset,1100
prp,0,26,5,letter_06,false_font_08,irrelevant,face,center,face_16,1.5,1.36449339998594,0.466,onset,1100
prp,0,26,6,letter_06,false_font_08,non-target,false_font,right,false_font_11,1.5,0.890876697942202,0,offset,1000
prp,0,26,7,letter_06,false_font_08,irrelevant,object,center,object_04,1,1.28517860669388,0,onset,1000
prp,0,26,8,letter_06,false_font_08,non-target,false_font,right,false_font_14,1,1.61895330096596,0,offset,1000
prp,0,26,9,letter_06,false_font_08,target,letter,right,letter_06,1.5,1.83951840555651,266,onset,1100
prp,0,26,10,letter_06,false_font_08,irrelevant,object,left,object_15,0.5,1.18689167162075,0.466,offset,1000
prp,0,26,11,letter_06,false_font_08,irrelevant,face,center,face_10,0.5,0.774484275975914,0.266,onset,1100
