task;is_practice;block;trial;target_01;target_02;task_relevance;category;orientation;identity;duration;stim_jit;SOA;SOA_lock;pitch;onset_SOA
prp;0;46;5;letter_18;false_font_12;non-target;letter;center;letter_10;1,5;0,835217031;0,116;onset;1100;0,116
prp;0;46;6;letter_18;false_font_12;irrelevant;object;center;object_04;1;1,663765284;0,232;offset;1000;1,232
prp;0;46;7;letter_18;false_font_12;non-target;letter;center;letter_10;1;0,872959991;0;offset;1000;1
prp;0;46;8;letter_18;false_font_12;irrelevant;object;center;object_01;1,5;1,006896552;0,232;onset;1100;0,232
prp;0;46;9;letter_18;false_font_12;irrelevant;object;right;object_10;1;0,891554263;0,466;offset;1000;1,466
prp;0;46;10;letter_18;false_font_12;non-target;letter;right;letter_06;1,5;0,945140681;0,116;offset;1100;1,616
prp;0;46;11;letter_18;false_font_12;irrelevant;object;right;object_12;1,5;1,48181583;0,116;offset;1000;1,616
prp;0;46;12;letter_18;false_font_12;irrelevant;object;right;object_15;1,5;1,772089226;0,466;offset;1000;1,966
prp;0;46;13;letter_18;false_font_12;non-target;false_font;center;false_font_01;0,5;0,86190202;0,116;onset;1000;0,116
prp;0;46;14;letter_18;false_font_12;non-target;false_font;right;false_font_17;1,5;1,140381148;0,116;offset;1100;1,616
prp;0;46;15;letter_18;false_font_12;target;false_font;center;false_font_12;1,5;1,576853601;0,116;offset;1100;1,616
prp;0;46;16;letter_18;false_font_12;non-target;false_font;center;false_font_20;1,5;1,157213735;0,116;onset;1000;0,116
prp;0;46;17;letter_18;false_font_12;non-target;false_font;right;false_font_03;0,5;0,80656405;0,232;onset;1000;0,232
prp;0;46;18;letter_18;false_font_12;non-target;letter;center;letter_08;1,5;1,201373593;0,116;offset;1000;1,616
prp;0;46;19;letter_18;false_font_12;irrelevant;face;center;face_06;0,5;1,181509915;0,116;offset;1000;0,616
prp;0;46;20;letter_18;false_font_12;irrelevant;face;center;face_04;1,5;0,827035569;0;onset;1000;0
prp;0;46;21;letter_18;false_font_12;non-target;false_font;center;false_font_14;1,5;1,285011623;0,232;offset;1100;1,732
prp;0;46;22;letter_18;false_font_12;irrelevant;object;left;object_07;1,5;0,95323525;0,116;onset;1000;0,116
prp;0;46;23;letter_18;false_font_12;non-target;letter;left;letter_14;1,5;0,907130726;0,116;offset;1100;1,616
prp;0;46;24;letter_18;false_font_12;target;letter;left;letter_18;0,5;0,970728045;0,266;onset;1;0,266
prp;0;46;25;letter_18;false_font_12;non-target;false_font;right;false_font_02;0,5;1,628578114;0,232;offset;1000;0,732
prp;0;46;26;letter_18;false_font_12;non-target;false_font;center;false_font_09;1,5;1,23537365;0,466;onset;1000;0,466
prp;0;46;27;letter_18;false_font_12;irrelevant;object;left;object_14;1;0,704547605;0,232;offset;1100;1,232
prp;0;46;28;letter_18;false_font_12;irrelevant;face;center;face_19;1;0,901118559;0,466;onset;1000;0,466
prp;0;46;29;letter_18;false_font_12;non-target;false_font;center;false_font_14;1,5;1,154657025;0;onset;1000;0
prp;0;46;30;letter_18;false_font_12;irrelevant;face;center;face_07;0,5;1,060429439;0,232;onset;1100;0,232
prp;0;46;31;letter_18;false_font_12;irrelevant;object;right;object_05;1,5;0,954227631;0,466;offset;1000;1,966
prp;0;46;32;letter_18;false_font_12;irrelevant;face;right;face_10;1,5;1,336437196;0,466;offset;1000;1,966
prp;0;46;33;letter_18;false_font_12;non-target;letter;center;letter_06;1,5;1,449160365;0,466;onset;1100;0,466
prp;0;46;34;letter_18;false_font_12;irrelevant;object;center;object_09;1,5;1,403789038;0,466;onset;1100;0,466
prp;0;47;1;face_10;object_06;irrelevant;false_font;right;false_font_03;0,5;1,845638041;0,116;offset;1000;0,616
prp;0;47;2;face_10;object_06;irrelevant;false_font;center;false_font_06;1,5;0,839354886;0,116;onset;1000;0,116
prp;0;47;3;face_10;object_06;non-target;face;right;face_20;1;1,505834731;0,116;offset;1100;1,116
prp;0;47;4;face_10;object_06;irrelevant;letter;left;letter_16;1;1,532924344;0;offset;1100;1
prp;0;47;5;face_10;object_06;non-target;object;left;object_07;0,5;1,925372717;0,232;onset;1100;0,232
prp;0;47;6;face_10;object_06;non-target;object;center;object_05;0,5;0,883499589;0,232;offset;1000;0,732
prp;0;47;7;face_10;object_06;irrelevant;letter;right;letter_09;1,5;1,069565361;0,466;offset;1100;1,966
prp;0;47;8;face_10;object_06;non-target;face;left;face_12;1;1,536082267;0,232;offset;1100;1,232
prp;0;47;9;face_10;object_06;non-target;object;center;object_10;0,5;0,719816184;0,232;offset;1000;0,732
prp;0;47;10;face_10;object_06;non-target;object;right;object_09;0,5;1,049074981;0,116;offset;1000;0,616
prp;0;47;11;face_10;object_06;target;object;center;object_06;1,5;0,830329273;0;offset;1000;1,5
prp;0;47;12;face_10;object_06;non-target;face;right;face_15;1,5;0,952931905;0,466;offset;1000;1,966
prp;0;47;13;face_10;object_06;irrelevant;letter;left;letter_14;1;1,466491724;0,116;offset;1000;1,116
prp;0;47;14;face_10;object_06;irrelevant;false_font;right;false_font_10;0,5;0,735393258;0,116;onset;1100;0,116
prp;0;47;15;face_10;object_06;irrelevant;letter;center;letter_19;1;1,126285865;0;onset;1100;0
prp;0;47;16;face_10;object_06;irrelevant;false_font;center;false_font_19;1;0,99195014;0,116;offset;1100;1,116
prp;0;47;17;face_10;object_06;non-target;object;center;object_16;1,5;0,920872132;0,232;offset;1000;1,732
prp;0;47;18;face_10;object_06;target;object;center;object_06;1,5;1,633805057;0,116;offset;1100;1,616
prp;0;47;19;face_10;object_06;irrelevant;letter;left;letter_03;1;1,989269527;0,466;onset;1000;0,466
prp;0;47;20;face_10;object_06;irrelevant;false_font;center;false_font_05;1;0,795909496;0,466;onset;1000;0,466
prp;0;47;21;face_10;object_06;irrelevant;false_font;center;false_font_11;0,5;1,068442761;0;offset;1000;0,5
prp;0;47;22;face_10;object_06;irrelevant;false_font;center;false_font_06;0,5;0,769673961;0,466;onset;1000;0,466
prp;0;47;23;face_10;object_06;non-target;face;center;face_05;1,5;1,636396502;0,116;onset;1100;0,116
prp;0;47;24;face_10;object_06;non-target;face;center;face_06;1;1,38768375;0;onset;1000;0
prp;0;47;25;face_10;object_06;target;face;center;face_10;0,5;0,721410252;0,466;onset;1;0,466
prp;0;47;26;face_10;object_06;non-target;object;right;object_20;1,5;1,405864515;0,116;onset;1100;0,116
prp;0;47;27;face_10;object_06;non-target;face;right;face_08;1,5;0,756558388;0;offset;1100;1,5
prp;0;47;28;face_10;object_06;target;face;center;face_10;0,5;1,316698948;0,116;offset;1;0,616
prp;0;47;29;face_10;object_06;irrelevant;letter;left;letter_07;0,5;1,689512775;0,466;onset;1000;0,466
prp;0;47;30;face_10;object_06;target;object;center;object_06;1;1,73719905;0,266;offset;1000;1,266
prp;0;47;31;face_10;object_06;non-target;object;left;object_14;0,5;1,60488516;0,116;offset;1000;0,616
prp;0;47;32;face_10;object_06;irrelevant;letter;center;letter_06;0,5;0,778832923;0,232;onset;1100;0,232
prp;0;47;33;face_10;object_06;irrelevant;letter;center;letter_15;0,5;0,843847181;0,466;offset;1000;0,966
prp;0;47;34;face_10;object_06;non-target;object;right;object_04;1,5;0,816646576;0,466;offset;1000;1,966
prp;0;47;35;face_10;object_06;irrelevant;false_font;center;false_font_12;1,5;1,081831408;0;onset;1000;0
prp;0;47;36;face_10;object_06;target;face;center;face_10;1,5;0,965983699;0,466;onset;1100;0,466
prp;0;47;37;face_10;object_06;non-target;face;right;face_09;1;1,120492584;0,466;offset;1000;1,466
prp;0;47;38;face_10;object_06;non-target;face;center;face_16;1,5;1,63745826;0,232;offset;1100;1,732
prp;0;48;1;face_13;object_08;non-target;face;right;face_03;1,5;0,820828442;0;onset;1100;0
prp;0;48;2;face_13;object_08;non-target;face;left;face_19;0,5;0,783342056;0,232;offset;1100;0,732
prp;0;48;3;face_13;object_08;irrelevant;letter;center;letter_05;0,5;1,537449284;0,232;offset;1000;0,732
prp;0;48;4;face_13;object_08;irrelevant;false_font;center;false_font_15;1;1,650809228;0,116;offset;1100;1,116
prp;0;48;5;face_13;object_08;target;object;left;object_08;1;1,213870474;0,116;onset;1100;0,116
prp;0;48;6;face_13;object_08;irrelevant;letter;right;letter_07;1;1,001720818;0,232;offset;1000;1,232
prp;0;48;7;face_13;object_08;irrelevant;letter;right;letter_05;1,5;0,865631271;0,116;onset;1100;0,116
prp;0;48;8;face_13;object_08;irrelevant;false_font;left;false_font_12;0,5;1,689392978;0,232;offset;1000;0,732
prp;0;48;9;face_13;object_08;irrelevant;false_font;right;false_font_19;0,5;0,936862251;0;offset;1000;0,5
prp;0;48;10;face_13;object_08;non-target;object;right;object_13;1,5;1,333647804;0;offset;1000;1,5
prp;0;48;11;face_13;object_08;non-target;face;center;face_03;0,5;1,474400818;0,232;onset;1100;0,232
prp;0;48;12;face_13;object_08;non-target;object;center;object_15;1,5;1,085620232;0,232;offset;1000;1,732
prp;0;48;13;face_13;object_08;non-target;object;right;object_14;0,5;1,593780948;0;offset;1000;0,5
prp;0;48;14;face_13;object_08;non-target;face;center;face_09;0,5;0,949211515;0,466;onset;1000;0,466
prp;0;48;15;face_13;object_08;target;face;right;face_13;1,5;1,053150437;0,466;onset;1;0,466
prp;0;48;16;face_13;object_08;non-target;object;left;object_14;1;0,827080073;0;onset;1000;0
prp;0;48;17;face_13;object_08;non-target;face;center;face_07;0,5;1,384872521;0,116;offset;1000;0,616
prp;0;48;18;face_13;object_08;irrelevant;false_font;right;false_font_10;1,5;1,219493781;0;offset;1100;1,5
prp;0;48;19;face_13;object_08;non-target;face;center;face_19;1,5;1,57334783;0,116;onset;1000;0,116
prp;0;48;20;face_13;object_08;irrelevant;false_font;right;false_font_17;1,5;1,213338088;0,232;offset;1100;1,732
prp;0;48;21;face_13;object_08;irrelevant;letter;center;letter_02;0,5;0,84030846;0;offset;1000;0,5
prp;0;48;22;face_13;object_08;irrelevant;letter;left;letter_09;1,5;0,821748229;0,116;offset;1100;1,616
prp;0;48;23;face_13;object_08;irrelevant;letter;left;letter_17;1;0,783982566;0;onset;1000;0
prp;0;48;24;face_13;object_08;irrelevant;false_font;center;false_font_16;1;1,088819878;0;onset;1100;0
prp;0;48;25;face_13;object_08;irrelevant;false_font;center;false_font_03;1;1,279636338;0,116;onset;1100;0,116
prp;0;48;26;face_13;object_08;irrelevant;false_font;left;false_font_04;1,5;0,727426709;0,116;offset;1100;1,616
prp;0;48;27;face_13;object_08;irrelevant;false_font;left;false_font_08;0,5;0,851168151;0,232;offset;1100;0,732
prp;0;48;28;face_13;object_08;target;object;left;object_08;1,5;0,710561246;0,116;onset;1100;0,116
prp;0;48;29;face_13;object_08;non-target;object;right;object_12;0,5;1,535359548;0,116;offset;1100;0,616
prp;0;48;30;face_13;object_08;non-target;object;center;object_05;0,5;0,903671524;0;offset;1000;0,5
prp;0;48;31;face_13;object_08;target;face;center;face_13;1;1,527233644;0,116;offset;1;1,116
prp;0;48;32;face_13;object_08;non-target;object;right;object_14;1;0,951336508;0,116;onset;1100;0,116
prp;0;48;33;face_13;object_08;non-target;object;center;object_11;0,5;0,704003634;0,466;offset;1000;0,966
prp;0;48;34;face_13;object_08;irrelevant;letter;right;letter_18;1;1,073542796;0,466;onset;1000;0,466
prp;0;48;35;face_13;object_08;non-target;face;center;face_08;1;1,615028257;0;onset;1000;0
prp;0;48;36;face_13;object_08;non-target;face;left;face_15;1;0,861338549;0,232;offset;1100;1,232
prp;0;49;1;face_13;object_11;irrelevant;letter;left;letter_08;1,5;1,11167938;0,466;onset;1100;0,466
prp;0;49;2;face_13;object_11;non-target;face;left;face_11;1;1,65483745;0;onset;1000;0
prp;0;49;3;face_13;object_11;non-target;face;right;face_04;1;1,289271046;0;offset;1100;1
prp;0;49;4;face_13;object_11;target;face;right;face_13;0,5;1,806793971;0,266;offset;1;0,766
prp;0;49;5;face_13;object_11;non-target;face;center;face_04;1,5;1,321675561;0,466;onset;1100;0,466
prp;0;49;6;face_13;object_11;non-target;face;center;face_04;0,5;0,709889553;0;onset;1100;0
prp;0;49;7;face_13;object_11;irrelevant;letter;center;letter_15;1,5;1,062821746;0,232;offset;1100;1,732
prp;0;49;8;face_13;object_11;non-target;face;center;face_19;0,5;1,745563176;0;offset;1100;0,5
prp;0;49;9;face_13;object_11;target;face;center;face_13;1;1,959597014;0,116;offset;1;1,116
prp;0;49;10;face_13;object_11;non-target;object;left;object_19;0,5;0,750212311;0;offset;1100;0,5
prp;0;49;11;face_13;object_11;non-target;face;center;face_09;1;1,755341664;0,116;offset;1100;1,116
prp;0;49;12;face_13;object_11;non-target;object;right;object_05;1,5;1,460135923;0,466;offset;1100;1,966
prp;0;49;13;face_13;object_11;non-target;face;center;face_14;1;1,744567015;0,466;onset;1100;0,466
prp;0;49;14;face_13;object_11;non-target;face;center;face_09;1,5;1,155143392;0,466;offset;1000;1,966
prp;0;49;15;face_13;object_11;target;face;center;face_13;1;1,449334599;0,266;offset;1100;1,266
prp;0;49;16;face_13;object_11;irrelevant;false_font;center;false_font_19;1,5;1,214309263;0;offset;1100;1,5
prp;0;49;17;face_13;object_11;non-target;face;center;face_06;1,5;1,062980221;0;onset;1000;0
prp;0;49;18;face_13;object_11;non-target;object;center;object_02;0,5;0,705476212;0;onset;1000;0
prp;0;49;19;face_13;object_11;irrelevant;false_font;left;false_font_17;1,5;1,205355913;0,232;offset;1100;1,732
prp;0;49;20;face_13;object_11;irrelevant;letter;right;letter_11;1,5;1,413905445;0;offset;1000;1,5
prp;0;49;21;face_13;object_11;irrelevant;false_font;center;false_font_18;1;0,938679851;0,232;onset;1100;0,232
prp;0;49;22;face_13;object_11;non-target;object;right;object_01;0,5;1,346737135;0;onset;1100;0
prp;0;49;23;face_13;object_11;non-target;face;center;face_04;1,5;1,281763343;0,116;onset;1100;0,116
prp;0;49;24;face_13;object_11;non-target;face;right;face_14;0,5;0,799140674;0,466;onset;1100;0,466
prp;0;49;25;face_13;object_11;non-target;face;center;face_04;0,5;0,976894473;0,466;offset;1100;0,966
prp;0;49;26;face_13;object_11;irrelevant;letter;left;letter_13;0,5;1,9627925;0,232;offset;1100;0,732
prp;0;49;27;face_13;object_11;target;object;right;object_11;1,5;1,841201202;0,266;offset;1100;1,766
prp;0;49;28;face_13;object_11;irrelevant;false_font;center;false_font_20;1;1,236757334;0;offset;1100;1
prp;0;49;29;face_13;object_11;irrelevant;false_font;center;false_font_12;0,5;0,861453191;0,232;onset;1000;0,232
prp;0;49;30;face_13;object_11;irrelevant;letter;left;letter_16;0,5;1,758180018;0;onset;1100;0
prp;0;49;31;face_13;object_11;irrelevant;false_font;right;false_font_10;1;1,039521012;0;onset;1000;0
prp;0;49;32;face_13;object_11;irrelevant;letter;right;letter_10;1,5;1,054760809;0,116;offset;1000;1,616
prp;0;49;33;face_13;object_11;irrelevant;false_font;left;false_font_15;1;1,733223431;0,232;offset;1100;1,232
prp;0;49;34;face_13;object_11;irrelevant;letter;center;letter_15;1,5;1,895941309;0,116;onset;1100;0,116
prp;0;49;35;face_13;object_11;target;object;center;object_11;1;1,643972465;0;onset;1100;0
prp;0;49;36;face_13;object_11;irrelevant;false_font;center;false_font_09;1;1,14357939;0,466;onset;1100;0,466
prp;0;49;37;face_13;object_11;irrelevant;false_font;right;false_font_14;0,5;1,033985031;0;offset;1100;0,5
prp;0;49;38;face_13;object_11;target;object;right;object_11;0,5;1,680271091;0,266;onset;1000;0,266
prp;0;50;1;face_01;object_13;non-target;object;center;object_02;1;1,915373103;0,466;onset;1100;0,466
prp;0;50;2;face_01;object_13;irrelevant;letter;right;letter_08;0,5;0,960893129;0,466;onset;1000;0,466
prp;0;50;3;face_01;object_13;irrelevant;letter;center;letter_03;1,5;1,56981041;0,232;onset;1100;0,232
prp;0;50;4;face_01;object_13;irrelevant;letter;center;letter_19;1,5;1,555862103;0,116;onset;1000;0,116
prp;0;50;5;face_01;object_13;irrelevant;false_font;center;false_font_05;0,5;1,462964479;0,232;offset;1000;0,732
prp;0;50;6;face_01;object_13;non-target;face;center;face_18;1;0,97845743;0,232;offset;1100;1,232
prp;0;50;7;face_01;object_13;non-target;object;left;object_06;1,5;1,974015289;0,466;offset;1000;1,966
prp;0;50;8;face_01;object_13;target;face;right;face_01;0,5;1,903576248;0,116;onset;1;0,116
prp;0;50;9;face_01;object_13;irrelevant;false_font;center;false_font_01;1,5;1,181560328;0,466;offset;1100;1,966
prp;0;50;10;face_01;object_13;target;object;right;object_13;1;0,817122707;0;onset;1000;0
prp;0;50;11;face_01;object_13;non-target;object;right;object_15;0,5;1,168898807;0,116;onset;1100;0,116
prp;0;50;12;face_01;object_13;non-target;object;center;object_19;1,5;1,603082462;0,466;onset;1100;0,466
prp;0;50;13;face_01;object_13;irrelevant;false_font;center;false_font_04;1;0,816577498;0,232;onset;1100;0,232
prp;0;50;14;face_01;object_13;non-target;face;right;face_19;1,5;1,669338063;0,116;offset;1100;1,616
prp;0;50;15;face_01;object_13;non-target;face;right;face_12;0,5;1,787575086;0,116;onset;1000;0,116
prp;0;50;16;face_01;object_13;irrelevant;letter;center;letter_20;1;1,222053975;0;onset;1100;0
prp;0;50;17;face_01;object_13;irrelevant;false_font;left;false_font_07;0,5;1,612016797;0,116;onset;1100;0,116
prp;0;50;18;face_01;object_13;non-target;object;left;object_02;1,5;1,480336511;0,232;onset;1100;0,232
prp;0;50;19;face_01;object_13;non-target;face;center;face_20;1;0,925338408;0,116;onset;1100;0,116
prp;0;50;20;face_01;object_13;non-target;face;left;face_11;0,5;1,105287273;0,232;offset;1100;0,732
prp;0;50;21;face_01;object_13;target;face;right;face_01;1;1,776555124;0,116;onset;1;0,116
prp;0;50;22;face_01;object_13;non-target;object;center;object_03;1;1,169341718;0,116;offset;1000;1,116
prp;0;50;23;face_01;object_13;non-target;object;right;object_07;1,5;1,248060545;0,116;onset;1000;0,116
prp;0;50;24;face_01;object_13;non-target;object;center;object_04;0,5;1,846166883;0,232;onset;1000;0,232
prp;0;50;25;face_01;object_13;irrelevant;false_font;center;false_font_12;1;1,681784682;0,466;offset;1000;1,466
prp;0;50;26;face_01;object_13;non-target;object;right;object_07;1;1,682494751;0,116;offset;1000;1,116
prp;0;50;27;face_01;object_13;target;object;right;object_13;1;1,869325546;0,116;onset;1100;0,116
prp;0;50;28;face_01;object_13;irrelevant;false_font;center;false_font_08;1;0,965139368;0,116;offset;1000;1,116
prp;0;50;29;face_01;object_13;irrelevant;false_font;center;false_font_03;1,5;0,808092422;0,116;onset;1000;0,116
prp;0;50;30;face_01;object_13;irrelevant;false_font;left;false_font_19;0,5;1,224956969;0,232;onset;1100;0,232
prp;0;50;31;face_01;object_13;irrelevant;letter;center;letter_04;1,5;1,734654477;0,116;offset;1000;1,616
prp;0;50;32;face_01;object_13;non-target;object;left;object_15;1;1,822677677;0,232;onset;1100;0,232
prp;0;50;33;face_01;object_13;irrelevant;false_font;right;false_font_15;1;0,728433508;0,116;onset;1000;0,116
prp;0;50;34;face_01;object_13;non-target;face;center;face_17;1;1,569030269;0,116;offset;1000;1,116
prp;0;50;35;face_01;object_13;irrelevant;letter;center;letter_01;1,5;1,257661508;0,466;offset;1100;1,966
prp;0;50;36;face_01;object_13;irrelevant;letter;center;letter_19;0,5;0,826670222;0,116;offset;1000;0,616
prp;0;51;1;letter_11;false_font_20;irrelevant;object;left;object_10;1,5;1,001017107;0,466;offset;1000;1,966
prp;0;51;2;letter_11;false_font_20;irrelevant;object;center;object_13;1,5;0,790583107;0,466;onset;1100;0,466
prp;0;51;3;letter_11;false_font_20;non-target;letter;center;letter_07;1;0,952171139;0,232;onset;1100;0,232
prp;0;51;4;letter_11;false_font_20;non-target;false_font;center;false_font_07;0,5;0,899437772;0,466;onset;1000;0,466
prp;0;51;5;letter_11;false_font_20;target;false_font;center;false_font_20;1,5;1,295101364;0,116;onset;1100;0,116
prp;0;51;6;letter_11;false_font_20;non-target;letter;right;letter_05;0,5;1,820039746;0,466;offset;1000;0,966
prp;0;51;7;letter_11;false_font_20;irrelevant;object;right;object_09;1,5;1,759110246;0,466;onset;1100;0,466
prp;0;51;8;letter_11;false_font_20;non-target;letter;center;letter_07;1;1,013215183;0,466;offset;1100;1,466
prp;0;51;9;letter_11;false_font_20;non-target;letter;right;letter_17;1,5;1,201239114;0,466;onset;1100;0,466
prp;0;51;10;letter_11;false_font_20;target;letter;center;letter_11;0,5;1,998545077;0;offset;1100;0,5
prp;0;51;11;letter_11;false_font_20;non-target;letter;right;letter_09;1,5;0,787226208;0;offset;1000;1,5
prp;0;51;12;letter_11;false_font_20;non-target;letter;right;letter_10;0,5;1,635280312;0,232;onset;1000;0,232
prp;0;51;13;letter_11;false_font_20;irrelevant;object;center;object_12;0,5;1,778399845;0,232;onset;1000;0,232
prp;0;51;14;letter_11;false_font_20;irrelevant;object;center;object_19;1;1,359413977;0,466;onset;1000;0,466
prp;0;51;15;letter_11;false_font_20;target;false_font;center;false_font_20;1;1,079636996;0,116;onset;1000;0,116
prp;0;51;16;letter_11;false_font_20;irrelevant;face;left;face_04;0,5;0,708971692;0,466;offset;1100;0,966
prp;0;51;17;letter_11;false_font_20;non-target;letter;right;letter_05;1;1,495132901;0;onset;1000;0
prp;0;51;18;letter_11;false_font_20;non-target;false_font;left;false_font_12;1,5;1,077233383;0,116;onset;1100;0,116
prp;0;51;19;letter_11;false_font_20;non-target;false_font;center;false_font_12;0,5;1,54594549;0,466;onset;1100;0,466
prp;0;51;20;letter_11;false_font_20;irrelevant;object;center;object_10;1;1,959839068;0;onset;1000;0
prp;0;51;21;letter_11;false_font_20;irrelevant;face;center;face_14;1;1,820470651;0,466;onset;1100;0,466
prp;0;51;22;letter_11;false_font_20;irrelevant;object;right;object_01;1;0,808520815;0,466;onset;1100;0,466
prp;0;51;23;letter_11;false_font_20;irrelevant;object;right;object_14;0,5;1,327439694;0,116;offset;1000;0,616
prp;0;51;24;letter_11;false_font_20;non-target;false_font;center;false_font_19;0,5;1,613179836;0,116;onset;1100;0,116
prp;0;51;25;letter_11;false_font_20;target;false_font;left;false_font_20;0,5;0,737005325;0;onset;1000;0
prp;0;51;26;letter_11;false_font_20;non-target;letter;center;letter_04;1;0,990445472;0,116;onset;1000;0,116
prp;0;51;27;letter_11;false_font_20;non-target;false_font;center;false_font_17;1,5;1,038648768;0;onset;1100;0
prp;0;51;28;letter_11;false_font_20;irrelevant;object;center;object_15;0,5;1,408603128;0,466;onset;1000;0,466
prp;0;51;29;letter_11;false_font_20;non-target;false_font;center;false_font_02;1,5;1,162049644;0,232;onset;1100;0,232
prp;0;51;30;letter_11;false_font_20;non-target;letter;right;letter_20;1,5;1,210945026;0,232;offset;1000;1,732
prp;0;51;31;letter_11;false_font_20;non-target;false_font;left;false_font_01;1;0,737038628;0,466;onset;1100;0,466
prp;0;51;32;letter_11;false_font_20;irrelevant;face;center;face_04;0,5;0,983888845;0,232;offset;1100;0,732
prp;0;51;33;letter_11;false_font_20;irrelevant;object;right;object_20;0,5;1,064369967;0;onset;1100;0
prp;0;51;34;letter_11;false_font_20;irrelevant;object;center;object_10;1,5;1,015378718;0,466;onset;1000;0,466
prp;0;51;35;letter_11;false_font_20;target;letter;right;letter_11;1,5;0,894412804;0,466;offset;1;1,966
prp;0;51;36;letter_11;false_font_20;irrelevant;face;left;face_10;1,5;0,702082039;0,466;offset;1000;1,966
prp;0;51;37;letter_11;false_font_20;irrelevant;object;center;object_04;1,5;0,815560598;0;onset;1100;0
prp;0;52;1;letter_14;false_font_16;irrelevant;object;left;object_16;1,5;1,002164388;0,116;offset;1000;1,616
prp;0;52;2;letter_14;false_font_16;irrelevant;face;center;face_09;1;0,903275276;0,116;onset;1000;0,116
prp;0;52;3;letter_14;false_font_16;non-target;false_font;center;false_font_03;1;0,763049869;0,116;onset;1000;0,116
prp;0;52;4;letter_14;false_font_16;irrelevant;face;right;face_13;0,5;1,318406892;0,116;onset;1000;0,116
prp;0;52;5;letter_14;false_font_16;irrelevant;face;center;face_05;1;0,859539986;0;onset;1100;0
prp;0;52;6;letter_14;false_font_16;non-target;false_font;center;false_font_13;0,5;0,873459421;0,466;onset;1000;0,466
prp;0;52;7;letter_14;false_font_16;target;letter;center;letter_14;1;1,490612892;0,466;onset;1100;0,466
prp;0;52;8;letter_14;false_font_16;irrelevant;object;left;object_04;0,5;1,002207961;0,232;offset;1100;0,732
prp;0;52;9;letter_14;false_font_16;non-target;false_font;left;false_font_14;1;1,548092896;0,116;offset;1100;1,116
prp;0;52;10;letter_14;false_font_16;non-target;false_font;center;false_font_12;0,5;0,730676282;0,116;onset;1000;0,116
prp;0;52;11;letter_14;false_font_16;non-target;letter;left;letter_13;1,5;1,053140981;0,232;offset;1100;1,732
prp;0;52;12;letter_14;false_font_16;irrelevant;face;center;face_12;1,5;0,730839199;0,232;onset;1000;0,232
prp;0;52;13;letter_14;false_font_16;irrelevant;object;left;object_09;1;1,213094218;0,466;offset;1000;1,466
prp;0;52;14;letter_14;false_font_16;non-target;letter;left;letter_15;0,5;1,607998015;0,466;onset;1100;0,466
prp;0;52;15;letter_14;false_font_16;non-target;false_font;left;false_font_02;1,5;1,178891027;0,466;offset;1100;1,966
prp;0;52;16;letter_14;false_font_16;non-target;false_font;left;false_font_15;1;1,06163692;0,116;offset;1100;1,116
prp;0;52;17;letter_14;false_font_16;target;false_font;center;false_font_16;1,5;0,72462651;0;onset;1000;0
prp;0;52;18;letter_14;false_font_16;non-target;false_font;right;false_font_12;1,5;1,32748758;0,116;onset;1100;0,116
prp;0;52;19;letter_14;false_font_16;non-target;false_font;right;false_font_20;1;0,784416383;0,466;onset;1000;0,466
prp;0;52;20;letter_14;false_font_16;irrelevant;object;center;object_19;1,5;0,714730419;0,116;onset;1100;0,116
prp;0;52;21;letter_14;false_font_16;non-target;false_font;center;false_font_11;1;1,385782286;0,232;onset;1100;0,232
prp;0;52;22;letter_14;false_font_16;non-target;letter;left;letter_07;1,5;1,968070297;0;offset;1100;1,5
prp;0;52;23;letter_14;false_font_16;non-target;false_font;right;false_font_01;1,5;1,116418219;0;offset;1000;1,5
prp;0;52;24;letter_14;false_font_16;target;letter;center;letter_14;1;0,821586203;0;offset;1;1
prp;0;52;25;letter_14;false_font_16;irrelevant;object;center;object_07;1;1,402561809;0,232;onset;1000;0,232
prp;0;52;26;letter_14;false_font_16;irrelevant;object;right;object_18;1;0,854969293;0,116;offset;1000;1,116
prp;0;52;27;letter_14;false_font_16;non-target;letter;center;letter_08;1;0,881328691;0,466;onset;1100;0,466
prp;0;52;28;letter_14;false_font_16;irrelevant;object;left;object_13;0,5;1,237352923;0,232;onset;1100;0,232
prp;0;52;29;letter_14;false_font_16;non-target;letter;left;letter_06;0,5;0,94713239;0,232;onset;1000;0,232
prp;0;52;30;letter_14;false_font_16;non-target;letter;center;letter_19;1;0,745194903;0,466;offset;1100;1,466
prp;0;52;31;letter_14;false_font_16;irrelevant;face;left;face_18;1,5;1,357499394;0;offset;1000;1,5
prp;0;52;32;letter_14;false_font_16;irrelevant;face;right;face_05;1,5;1,550811372;0,232;offset;1100;1,732
prp;0;52;33;letter_14;false_font_16;irrelevant;object;left;object_20;1,5;1,747833601;0,232;onset;1100;0,232
prp;0;52;34;letter_14;false_font_16;irrelevant;object;left;object_09;0,5;1,270017329;0,466;offset;1100;0,966
prp;0;52;35;letter_14;false_font_16;irrelevant;face;right;face_14;0,5;1,155600511;0;offset;1000;0,5
prp;0;53;1;letter_13;false_font_03;non-target;letter;left;letter_18;1;0,932831558;0,116;offset;1000;1,116
prp;0;53;2;letter_13;false_font_03;irrelevant;object;left;object_16;1;1,961034354;0,232;offset;1100;1,232
prp;0;53;3;letter_13;false_font_03;irrelevant;object;center;object_10;1,5;0,904833486;0,466;onset;1100;0,466
