sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_repsonse_vis,trial_repsonse_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX103,prp,0,54,17,face_03,object_17,irrelevant,letter,center,letter_01,1,1.22222222222222,0.116,1.116,offset,1000,11,9115.94736714914,NaN,0,cr,2,9117.0635031,1000,1,9117.6249061,1000,0,9116.95428051182,9117.95425577003,9119.1661264,NaN,NaN,0,NaN,0.5614029999997
SX103,prp,0,54,18,face_03,object_17,irrelevant,false_font,left,false_font_03,1,1.00694444444444,0,0,onset,1100,153,9119.17644223718,NaN,0,cr,1,9119.1774845,1100,1,9119.6727054,1100,0,9120.18335487003,9121.18332729986,9122.1799966,NaN,NaN,0,NaN,0.495220900000277
SX103,prp,0,54,19,face_03,object_17,irrelevant,false_font,center,false_font_02,0.5,1.95833333333333,0.232,0.232,onset,1100,132,9122.1902423745,NaN,0,cr,1,9122.4224297,1100,1,9122.8321186,1100,0,9122.69717493941,9124.19712979763,9126.1453073,NaN,NaN,0,NaN,0.40968889999931
SX103,prp,0,54,20,face_03,object_17,irrelevant,false_font,left,false_font_16,1.5,1.20833333333333,0.466,0.466,onset,1100,166,9126.15540826031,NaN,0,cr,1,9126.6215728,1100,1,9126.9284827,1100,0,9127.66231483941,9128.1622998745,9129.3604605,NaN,NaN,0,NaN,0.306909899998573
SX103,prp,0,54,21,face_03,object_17,irrelevant,false_font,center,false_font_05,1.5,0.993055555555555,0.466,1.966,offset,1000,135,9129.37059715807,NaN,0,cr,2,9131.3367352,1000,1,9131.7761395,1000,0,9130.87750077896,9131.37748601852,9132.3603719,NaN,NaN,0,NaN,0.439404299999296
SX103,prp,0,54,22,face_03,object_17,irrelevant,false_font,center,false_font_12,1.5,1.70833333333333,0.232,0.232,onset,1100,142,9132.37051127896,NaN,0,cr,1,9132.6027077,1100,1,9133.1528258,1100,0,9133.87741122075,9134.37740115584,9136.0755245,NaN,NaN,0,NaN,0.550118099999963
SX103,prp,0,54,23,face_03,object_17,irrelevant,false_font,right,false_font_15,1,1.02083333333333,0.232,1.232,offset,1100,185,9136.08568419539,NaN,0,cr,1,9137.3178096,1100,1,9137.9445697,1100,0,9137.09260374914,9138.09257609763,9139.1031685,NaN,NaN,0,NaN,0.626760099999956
SX103,prp,0,54,24,face_03,object_17,non-target,object,center,object_15,1,1.40277777777778,0.116,1.116,offset,1000,205,9139.11337797003,NaN,0,cr,2,9140.2294951,1000,1,9140.52821,1000,0,9140.12029159762,9141.12026721629,9142.5127326,NaN,NaN,0,NaN,0.29871490000005
SX103,prp,0,54,25,face_03,object_17,non-target,object,center,object_07,1.5,0.944444444444444,0,1.5,offset,1000,197,9142.52300303718,NaN,0,cr,2,9144.0310233,1000,1,9144.7604364,1000,0,9144.02990781852,9144.52989111852,9145.4641781,NaN,NaN,0,NaN,0.729413099999874
SX103,prp,0,54,26,face_03,object_17,irrelevant,false_font,center,false_font_20,1,1.18055555555556,0.232,0.232,onset,1000,150,9145.47430775807,NaN,0,cr,2,9145.7065526,1000,1,9146.0324041,1000,0,9146.48122411629,9147.48119551405,9148.6516121,NaN,NaN,0,NaN,0.325851499999771
SX103,prp,0,54,27,face_03,object_17,irrelevant,letter,right,letter_02,1,0.715277777777778,0.232,0.232,onset,1100,52,9148.66176987673,NaN,0,cr,1,9148.8939521,1100,1,9149.4323286,1100,0,9149.66863558869,9150.66861344691,9151.3737699,NaN,NaN,0,NaN,0.538376500000595
SX103,prp,0,54,28,face_03,object_17,irrelevant,letter,center,letter_10,1,0.847222222222222,0.466,0.466,onset,1100,20,9151.38386645584,NaN,0,cr,1,9151.850077,1100,1,9152.3041594,1100,0,9152.39078512824,9153.39075810735,9154.2276471,NaN,NaN,0,NaN,0.454082400001425
SX103,prp,0,54,29,face_03,object_17,irrelevant,false_font,center,false_font_06,1.5,1.375,0.466,0.466,onset,1100,136,9154.23795021405,NaN,0,cr,1,9154.7040748,1100,1,9155.008713,1100,0,9155.74485335807,9156.24483939986,9157.6095332,NaN,NaN,0,NaN,0.304638199999317
SX103,prp,0,54,30,face_03,object_17,non-target,object,right,object_04,1,1.77083333333333,0,1,offset,1000,234,9157.61979699763,NaN,0,cr,2,9158.6277114,1000,1,9159.2801706,1000,0,9158.62671757003,9159.62668969986,9161.3873175,NaN,NaN,0,NaN,0.652459199998702
SX103,prp,0,54,32,face_03,object_17,irrelevant,letter,center,letter_13,0.5,0.722222222222222,0,0.5,offset,1100,23,9164.68210077896,NaN,0,cr,1,9165.1901376,1100,1,9165.5602507,1100,0,9165.18903087896,9166.68898993941,9167.4010561,NaN,NaN,0,NaN,0.370113099999799
SX103,prp,0,54,33,face_03,object_17,non-target,object,left,object_02,1,1.27083333333333,0,0,onset,1000,212,9167.41119121852,NaN,0,cr,2,9167.4122188,1000,1,9167.9203057,1000,0,9168.41810777003,9169.41808057003,9170.6786813,NaN,NaN,0,NaN,0.508086899999398
SX103,prp,0,54,34,face_03,object_17,non-target,object,right,object_11,0.5,0.722222222222222,0.466,0.466,onset,1000,241,9170.68887753495,NaN,0,cr,2,9171.1549731,1000,1,9171.6002722,1000,0,9171.19580845807,9172.69576519763,9173.4077101,NaN,NaN,0,NaN,0.445299099999829
SX103,prp,0,55,1,letter_06,false_font_14,non-target,letter,center,letter_09,0.5,1.11111111111111,0.232,0.232,onset,1100,19,9185.72317998646,NaN,0,cr,1,9185.9553292,1100,1,9187.0408547,1100,0,9186.23010949762,9187.73006621852,9188.8308877,NaN,NaN,9179.33447125584,NaN,1.08552550000059
SX103,prp,0,55,2,letter_06,false_font_14,non-target,letter,right,letter_13,1.5,1.79861111111111,0,0,onset,1100,63,9188.84114587897,NaN,0,cr,1,9188.8421972,1100,1,9189.3127689,1100,0,9190.34804891852,9190.84803286031,9192.6364371,NaN,NaN,0,NaN,0.470571699999709
SX103,prp,0,55,3,letter_06,false_font_14,irrelevant,face,center,face_11,0.5,0.861111111111111,0,0,onset,1100,81,9192.64659759316,NaN,0,cr,1,9192.6475541,1100,1,9193.168632,1100,0,9193.15352263941,9194.65347983941,9195.5043785,NaN,NaN,0,NaN,0.521077900000819
SX103,prp,0,55,4,letter_06,false_font_14,non-target,letter,right,letter_17,0.5,1.01388888888889,0,0.5,offset,1000,67,9195.51462165584,NaN,0,cr,2,9196.0226202,1000,1,9196.4245536,1000,0,9196.02149636031,9197.52147021852,9198.5251228,NaN,NaN,0,NaN,0.401933400000416
SX103,prp,0,55,5,letter_06,false_font_14,non-target,false_font,center,false_font_02,0.5,0.847222222222222,0.116,0.116,onset,1000,132,9198.53531783048,NaN,0,cr,2,9198.651498,1000,1,9199.3207139,1000,0,9199.04224841852,9200.54220777673,9201.3791888,NaN,NaN,0,NaN,0.669215900001291
SX103,prp,0,55,6,letter_06,false_font_14,non-target,false_font,right,false_font_11,1,1.05555555555556,0.232,1.232,offset,1100,181,9201.38940175807,NaN,0,cr,1,9202.6216673,1100,1,9202.9927135,1100,0,9202.39632031852,9203.39629520959,9204.441607,NaN,NaN,0,NaN,0.37104619999991
SX103,prp,0,55,7,letter_06,false_font_14,irrelevant,face,left,face_04,0.5,1.21527777777778,0.466,0.966,offset,1000,94,9204.45181921852,NaN,0,cr,2,9205.4180969,1000,1,9205.9042347,1000,0,9204.95874761852,9206.4587053745,9207.6638452,NaN,NaN,0,NaN,0.486137799998687
SX103,prp,0,55,8,letter_06,false_font_14,non-target,false_font,right,false_font_03,1,1.94444444444444,0.232,0.232,onset,1100,173,9207.67395021405,NaN,0,cr,1,9207.9062001,1100,1,9208.23244,1100,0,9208.68086331629,9209.68088433718,9211.6150489,NaN,NaN,0,NaN,0.326239899999564
SX103,prp,0,55,9,letter_06,false_font_14,irrelevant,object,left,object_06,1.5,0.979166666666667,0.232,0.232,onset,1000,216,9211.6252250745,NaN,0,cr,2,9211.8572954,1000,1,9212.2642465,1000,0,9213.13212975807,9213.63211509539,9214.6010262,NaN,NaN,0,NaN,0.406951100001606
SX103,prp,0,55,10,letter_06,false_font_14,irrelevant,object,center,object_06,0.5,0.895833333333333,0.116,0.116,onset,1100,196,9214.61125701852,NaN,0,cr,1,9214.7273294,1000,0,9215.0807929,1000,0,9215.11818405807,9216.61814565584,9217.5036385,NaN,NaN,0,NaN,0.353463499999634
SX103,prp,0,55,11,letter_06,false_font_14,irrelevant,object,right,object_07,1,1.95833333333333,0,1,offset,1000,237,9217.51395245807,NaN,0,cr,2,9218.5218375,1000,1,9218.9768892,1000,0,9218.52086628869,9219.52083599986,9221.468934,NaN,NaN,0,NaN,0.455051699998876
SX103,prp,0,55,12,letter_06,false_font_14,irrelevant,face,center,face_13,1,1.02083333333333,0.466,0.466,onset,1000,83,9221.47911735807,NaN,0,cr,2,9221.9452327,1000,1,9222.5122783,1000,0,9222.48603327226,9223.48600527673,9224.4966411,NaN,NaN,0,NaN,0.567045600000711
SX103,prp,0,55,14,letter_06,false_font_14,irrelevant,face,right,face_17,1,0.923611111111111,0,1,offset,1000,127,9228.20809479093,NaN,0,cr,2,9229.2161272,1000,1,9229.6966781,1000,0,9229.21500851852,9230.21497821852,9231.1282986,NaN,NaN,0,NaN,0.480550899999798
SX103,prp,0,55,15,letter_06,false_font_14,non-target,letter,center,letter_10,1,1.10416666666667,0.232,0.232,onset,1100,20,9231.13856573718,NaN,0,cr,1,9231.3707829,1100,1,9232.0167482,1100,0,9232.14548668869,9233.14545484914,9234.2392901,NaN,NaN,0,NaN,0.645965300000171
SX103,prp,0,55,17,letter_06,false_font_14,irrelevant,object,left,object_05,0.5,1.10416666666667,0.232,0.232,onset,1000,215,9237.68699339762,NaN,0,cr,2,9237.9191592,1000,1,9238.3927327,1000,0,9238.19392151852,9239.69388173718,9240.7878048,NaN,NaN,0,NaN,0.473573499999475
SX103,prp,0,55,18,letter_06,false_font_14,non-target,letter,left,letter_05,1,1.21527777777778,0.466,0.466,onset,1000,35,9240.79801643941,NaN,0,cr,2,9241.2641276,1100,0,9243.008825,1100,0,9241.80493590959,9242.80490974914,9244.0098831,NaN,NaN,0,NaN,1.74469740000131
SX103,prp,0,55,19,letter_06,false_font_14,irrelevant,face,center,face_08,1.5,1.06944444444444,0,0,onset,1100,78,9244.02015217896,NaN,0,cr,1,9244.0211936,1100,1,9244.5606546,1100,0,9245.52705043718,9246.02703821629,9247.086147,NaN,NaN,0,NaN,0.539461000000301
SX103,prp,0,55,20,letter_06,false_font_14,irrelevant,object,center,object_05,0.5,1.65277777777778,0.466,0.466,onset,1000,195,9247.09645499763,NaN,0,cr,2,9247.5626998,1000,1,9247.9207403,1000,0,9247.60338587673,9249.10334007673,9250.7457694,NaN,NaN,0,NaN,0.358040499999333
SX103,prp,0,55,21,letter_06,false_font_14,non-target,letter,left,letter_19,1,1.64583333333333,0,1,offset,1000,49,9250.75607505807,NaN,0,cr,2,9251.7639948,1000,1,9252.2807759,1000,0,9251.76299003048,9252.76296423718,9254.3985703,NaN,NaN,0,NaN,0.516781100001026
SX103,prp,0,55,22,letter_06,false_font_14,irrelevant,object,center,object_18,1.5,1.90277777777778,0.232,0.232,onset,1000,208,9254.40874733718,NaN,0,cr,2,9254.640816,1000,1,9255.0407905,1000,0,9255.91565054388,9256.41563933941,9258.3081513,NaN,NaN,0,NaN,0.399974500000098
SX103,prp,0,55,24,letter_06,false_font_14,non-target,false_font,center,false_font_12,1,1.90277777777778,0.116,1.116,offset,1000,142,9261.68632525807,NaN,0,cr,2,9262.802459,1000,1,9263.1522892,1000,0,9262.69323875807,9263.69321113941,9265.5857029,NaN,NaN,0,NaN,0.349830199998905
SX103,prp,0,55,25,letter_06,false_font_14,non-target,false_font,center,false_font_20,1.5,1.02777777777778,0.232,1.732,offset,1000,150,9265.59593653718,NaN,0,cr,2,9267.328171,1000,1,9267.6886936,1000,0,9267.10284276031,9267.60282785807,9268.6203982,NaN,NaN,0,NaN,0.360522599999967
SX103,prp,0,55,26,letter_06,false_font_14,non-target,letter,center,letter_08,1.5,0.965277777777778,0.466,0.466,onset,1000,18,9268.63057531852,NaN,0,cr,2,9269.0966239,1000,1,9269.3767424,1000,0,9270.13747939762,9270.63746277896,9271.5924549,NaN,NaN,0,NaN,0.280118499998935
SX103,prp,0,55,27,letter_06,false_font_14,irrelevant,object,left,object_14,0.5,0.819444444444444,0,0,onset,1100,224,9271.60271649763,NaN,0,cr,1,9271.6037671,1100,1,9272.1602922,1100,0,9272.10964366031,9273.60960386031,9274.4188089,NaN,NaN,0,NaN,0.556525100000727
SX103,prp,0,55,28,letter_06,false_font_14,irrelevant,face,center,face_08,1,0.819444444444444,0.466,0.466,onset,1100,78,9274.42902377896,NaN,0,cr,1,9274.8951361,1100,1,9275.3203312,1100,0,9275.43594373941,9276.43591219762,9277.2451104,NaN,NaN,0,NaN,0.425195100000565
SX103,prp,0,55,30,letter_06,false_font_14,irrelevant,face,left,face_12,0.5,1.03472222222222,0.232,0.232,onset,1100,102,9280.10942326031,NaN,0,cr,1,9280.3416393,1100,1,9280.6727837,1100,0,9280.61635439763,9282.11630991852,9283.1407531,NaN,NaN,0,NaN,0.331144399999175
SX103,prp,0,55,31,letter_06,false_font_14,non-target,false_font,center,false_font_10,0.5,0.895833333333333,0.466,0.466,onset,1000,140,9283.15100953495,NaN,0,cr,2,9283.6170948,1000,1,9284.0006159,1000,0,9283.65793371852,9285.15789034164,9286.043399,NaN,NaN,0,NaN,0.383521100000507
SX103,prp,0,55,32,letter_06,false_font_14,non-target,false_font,left,false_font_19,1.5,1.06944444444444,0.466,1.966,offset,1000,169,9286.05374903495,NaN,0,cr,2,9288.0199206,1000,1,9288.6565551,1000,0,9287.56060329762,9288.06059311629,9289.119763,NaN,NaN,0,NaN,0.636634500000582
SX103,prp,0,55,33,letter_06,false_font_14,irrelevant,face,right,face_07,0.5,0.9375,0,0,onset,1100,117,9289.13000801405,NaN,0,cr,1,9289.1310136,1100,1,9289.6643751,1100,0,9289.63693849763,9291.13689691852,9292.0641941,NaN,NaN,0,NaN,0.533361499999955
SX103,prp,0,55,34,letter_06,false_font_14,non-target,letter,right,letter_16,1,1.43055555555556,0.232,0.232,onset,1000,66,9292.07437175807,NaN,0,cr,2,9292.3065839,1000,1,9292.6726421,1000,0,9293.08128374611,9294.08125823941,9295.5016741,NaN,NaN,0,NaN,0.366058200001135
SX103,prp,0,55,35,letter_06,false_font_14,irrelevant,face,center,face_11,0.5,0.791666666666667,0,0,onset,1100,81,9295.51177179763,NaN,0,cr,1,9295.5127921,1100,1,9296.0409394,1100,0,9296.01870091852,9297.51865995807,9298.3000503,NaN,NaN,0,NaN,0.528147299999546
SX103,prp,0,55,36,letter_06,false_font_14,non-target,false_font,center,false_font_15,0.5,0.777777777777778,0.116,0.116,onset,1100,145,9298.31030471852,NaN,0,cr,1,9298.4265288,1000,0,9298.9288832,1000,0,9298.81723709763,9300.31719697897,9301.0846461,NaN,NaN,0,NaN,0.502354399999604
SX103,prp,0,56,1,letter_11,false_font_10,non-target,false_font,left,false_font_06,0.5,1.09027777777778,0.466,0.966,offset,1100,156,9308.53224496031,NaN,0,cr,1,9309.4984172,1100,1,9309.9290365,1100,0,9309.03917651852,9310.53913329763,9311.6192663,NaN,NaN,9302.90046265137,NaN,0.430619299999307
SX103,prp,0,56,2,letter_11,false_font_10,non-target,letter,left,letter_01,1,1.80555555555556,0,0,onset,1000,31,9311.62938131852,NaN,0,cr,2,9311.6304081,1000,1,9312.2083542,1000,0,9312.63629779763,9313.63626969762,9315.4315783,NaN,NaN,0,NaN,0.57794610000019
SX103,prp,0,56,3,letter_11,false_font_10,non-target,letter,right,letter_13,1,1.67361111111111,0,1,offset,1100,63,9315.44177341629,NaN,0,cr,1,9316.4496935,1100,1,9316.8403842,1100,0,9316.44869377003,9317.44866311405,9319.1120412,NaN,NaN,0,NaN,0.39069070000005
SX103,prp,0,56,4,letter_11,false_font_10,non-target,false_font,left,false_font_03,1.5,1.02083333333333,0.116,0.116,onset,1100,153,9319.12222903495,NaN,0,cr,1,9319.2383425,1100,1,9319.6970992,1100,0,9320.62912693941,9321.12911799763,9322.13975,NaN,NaN,0,NaN,0.458756699999867
SX103,prp,0,56,5,letter_11,false_font_10,irrelevant,object,right,object_16,1.5,1.29166666666667,0.466,1.966,offset,1100,246,9322.14992190959,NaN,0,cr,1,9324.1161234,1100,1,9324.5683844,1100,0,9323.65682105807,9324.15681161852,9325.4383139,NaN,NaN,0,NaN,0.452261000000362
SX103,prp,0,56,6,letter_11,false_font_10,irrelevant,object,left,object_03,1.5,0.722222222222222,0,1.5,offset,1000,213,9325.44843951852,NaN,0,cr,2,9326.9564727,1000,1,9327.3527045,1000,0,9326.95534045807,9327.45532657897,9328.1672673,NaN,NaN,0,NaN,0.396231799999441
SX103,prp,0,56,7,letter_11,false_font_10,non-target,letter,right,letter_10,0.5,1.01388888888889,0.232,0.732,offset,1000,60,9328.17752843718,NaN,0,cr,2,9328.9096,1000,1,9329.2329894,1000,0,9328.68445915807,9330.18441719763,9331.1879548,NaN,NaN,0,NaN,0.323389399998632
SX103,prp,0,56,8,letter_11,false_font_10,non-target,false_font,center,false_font_06,1,0.75,0.232,1.232,offset,1100,136,9331.19828098869,NaN,0,cr,1,9332.4304253,1100,1,9332.8723794,1100,0,9332.20520030959,9333.20516869762,9333.9448544,NaN,NaN,0,NaN,0.441954100000657
SX103,prp,0,56,9,letter_11,false_font_10,irrelevant,face,center,face_16,0.5,1.10416666666667,0.232,0.732,offset,1100,86,9333.95514491852,NaN,0,cr,1,9334.6872703,1100,1,9335.0724485,1100,0,9334.46207559762,9335.96203757897,9337.0560013,NaN,NaN,0,NaN,0.385178199998336
SX103,prp,0,56,10,letter_11,false_font_10,irrelevant,object,center,object_08,0.5,1.79166666666667,0,0,onset,1000,198,9337.06617341852,NaN,0,cr,2,9337.0672394,1000,1,9337.8804011,1000,0,9337.57309751852,9339.07306041629,9340.854582,NaN,NaN,0,NaN,0.81316169999991
SX103,prp,0,56,12,letter_11,false_font_10,non-target,false_font,right,false_font_01,1.5,1.22916666666667,0.116,1.616,offset,1000,171,9343.98958523718,NaN,0,cr,2,9345.6057007,1000,1,9345.9207154,1000,0,9345.49649037896,9345.99653275584,9347.2153511,NaN,NaN,0,NaN,0.315014699999665
SX103,prp,0,56,13,letter_11,false_font_10,irrelevant,face,left,face_10,0.5,1.35416666666667,0,0.5,offset,1100,100,9347.2256095536,NaN,0,cr,1,9347.7336292,1100,1,9348.1928583,1100,0,9347.73253663718,9349.23249669762,9350.5763491,NaN,NaN,0,NaN,0.459229100000812
SX103,prp,0,56,15,letter_11,false_font_10,irrelevant,face,center,face_07,1.5,0.701388888888889,0.466,1.966,offset,1000,77,9353.71848053494,NaN,0,cr,2,9355.6846399,1000,1,9356.1127134,1000,0,9355.22538457673,9355.72537009763,9356.4165814,NaN,NaN,0,NaN,0.4280734999993
SX103,prp,0,56,16,letter_11,false_font_10,non-target,letter,right,letter_14,1,1.90972222222222,0.116,1.116,offset,1100,64,9356.42674223718,NaN,0,cr,1,9357.5429834,1100,1,9357.9532072,1100,0,9357.43365359763,9358.43367959763,9360.3330424,NaN,NaN,0,NaN,0.410223799999585
SX103,prp,0,56,17,letter_11,false_font_10,non-target,false_font,right,false_font_05,1.5,1.38194444444444,0.466,0.466,onset,1000,175,9360.34329725807,NaN,0,cr,2,9360.809407,1000,1,9361.2566104,1000,0,9361.85019753718,9362.35018523941,9363.7218844,NaN,NaN,0,NaN,0.447203399999125
SX103,prp,0,56,18,letter_11,false_font_10,irrelevant,object,left,object_18,0.5,1.93055555555556,0.116,0.616,offset,1100,228,9363.73208977897,NaN,0,cr,1,9364.348345,1100,1,9364.9049432,1100,0,9364.23902391629,9365.73897551852,9367.6593975,NaN,NaN,0,NaN,0.556598199998916
SX103,prp,0,56,20,letter_11,false_font_10,non-target,false_font,center,false_font_01,1,0.791666666666667,0,0,onset,1100,131,9370.87772239762,NaN,0,cr,1,9370.8787515,1100,1,9371.6489967,1100,0,9371.88464061852,9372.88461183941,9373.6660288,NaN,NaN,0,NaN,0.770245199999408
SX103,prp,0,56,21,letter_11,false_font_10,non-target,letter,center,letter_04,0.5,1.07638888888889,0.466,0.466,onset,1100,14,9373.67625699763,NaN,0,cr,1,9374.1424205,1100,1,9374.5524433,1100,0,9374.18318801852,9375.68314235807,9376.7494023,NaN,NaN,0,NaN,0.410022799998842
SX103,prp,0,56,22,letter_11,false_font_10,irrelevant,face,center,face_06,1.5,1.29861111111111,0.232,0.232,onset,1000,76,9376.75950457673,NaN,0,cr,2,9376.9916004,1000,1,9377.3210072,1000,0,9378.26640897897,9378.76639173718,9380.0546901,NaN,NaN,0,NaN,0.32940679999956
SX103,prp,0,56,25,letter_11,false_font_10,irrelevant,object,left,object_19,1.5,1.95833333333333,0,0,onset,1000,229,9387.03699391852,NaN,0,cr,2,9387.0380276,1000,1,9387.7289255,1000,0,9388.54389855807,9389.04388363718,9390.9920511,NaN,NaN,0,NaN,0.690897899999982
SX103,prp,0,56,26,letter_11,false_font_10,irrelevant,face,center,face_13,1,0.798611111111111,0.116,1.116,offset,1100,83,9391.00216434914,NaN,0,cr,1,9392.1183236,1100,1,9392.6165158,1100,0,9392.00907854691,9393.00905648869,9393.7974632,NaN,NaN,0,NaN,0.498192200000631
SX103,prp,0,56,27,letter_11,false_font_10,irrelevant,face,center,face_17,1.5,1.33333333333333,0.466,0.466,onset,1100,87,9393.80763957673,NaN,0,cr,1,9394.2738121,1100,1,9394.6008879,1100,0,9395.31454185807,9395.81458527673,9397.1377077,NaN,NaN,0,NaN,0.327075799999875
SX103,prp,0,56,28,letter_11,false_font_10,irrelevant,face,center,face_06,0.5,0.770833333333333,0.116,0.116,onset,1000,76,9397.14782523718,NaN,0,cr,2,9397.2639035,1000,1,9397.6884811,1000,0,9397.65475361852,9399.15471473718,9399.9152676,NaN,NaN,0,NaN,0.424577600000703
SX103,prp,0,56,29,letter_11,false_font_10,non-target,letter,left,letter_02,1,1.22916666666667,0.232,1.232,offset,1000,32,9399.92552643718,NaN,0,cr,2,9401.157701,1000,1,9401.7290186,1000,0,9400.93244055584,9401.93241579763,9403.1513439,NaN,NaN,0,NaN,0.57131759999902
SX103,prp,0,56,30,letter_11,false_font_10,non-target,letter,right,letter_02,1.5,0.722222222222222,0.466,0.466,onset,1100,52,9403.16154611852,NaN,0,cr,1,9403.6276762,1100,1,9404.1369372,1100,0,9404.6684447812,9405.16843325807,9405.8804349,NaN,NaN,0,NaN,0.509261000001061
SX103,prp,0,56,31,letter_11,false_font_10,irrelevant,face,center,face_11,1.5,1.06944444444444,0.116,1.616,offset,1000,81,9405.89063391852,NaN,0,cr,2,9407.5068013,1000,1,9407.8324675,1000,0,9407.39753587896,9407.89752315807,9408.9567432,NaN,NaN,0,NaN,0.325666200000342
SX103,prp,0,56,32,letter_11,false_font_10,irrelevant,face,left,face_20,0.5,1.36111111111111,0.466,0.966,offset,1100,110,9408.96694085807,NaN,0,cr,1,9409.9330234,1100,1,9410.2888369,1100,0,9409.47387301629,9410.97382577896,9412.3246482,NaN,NaN,0,NaN,0.355813499998476
SX103,prp,0,56,33,letter_11,false_font_10,non-target,false_font,center,false_font_14,1.5,1.44444444444444,0.232,1.732,offset,1000,144,9412.33489895807,NaN,0,cr,2,9414.0670311,1000,1,9414.43283,1000,0,9413.84180036031,9414.34178751852,9415.7760796,NaN,NaN,0,NaN,0.3657989000003
SX103,prp,0,56,34,letter_11,false_font_10,non-target,letter,center,letter_16,1,1.21527777777778,0.466,0.466,onset,1000,26,9415.78619793495,NaN,0,cr,2,9416.2523546,1000,1,9416.8645128,1000,0,9416.7931111678,9417.79307981852,9418.998194,NaN,NaN,0,NaN,0.612158200001431
SX103,prp,0,56,35,letter_11,false_font_10,irrelevant,face,center,face_17,0.5,1.00694444444444,0.466,0.466,onset,1100,87,9419.00832491852,NaN,0,cr,1,9419.4745088,1100,1,9419.9449838,1100,0,9419.51525479762,9421.01521441852,9422.0119703,NaN,NaN,0,NaN,0.470475000000079
SX103,prp,0,56,36,letter_11,false_font_10,irrelevant,face,left,face_01,1.5,1.79861111111111,0,0,onset,1100,91,9422.02213754914,NaN,0,cr,1,9422.0231426,1100,1,9422.4970971,1100,0,9423.5290364745,9424.02902321629,9425.8174044,NaN,NaN,0,NaN,0.473954500001128
SX103,prp,0,56,37,letter_11,false_font_10,non-target,letter,center,letter_02,0.5,1.06944444444444,0.116,0.616,offset,1100,12,9425.82758017896,NaN,0,cr,1,9426.4437484,1000,0,9426.6965463,1000,0,9426.33451055807,9427.83446931852,9428.8937342,NaN,NaN,0,NaN,0.252797900000587
SX103,prp,0,57,1,letter_04,false_font_06,non-target,false_font,right,false_font_07,1.5,1.06944444444444,0.232,0.232,onset,1100,177,9469.79162981629,NaN,0,cr,1,9470.0237215,1100,1,9470.776589,1100,0,9471.29853265584,9471.79852121852,9472.8577346,NaN,NaN,9463.84041108869,NaN,0.752867499999411
SX103,prp,0,57,2,letter_04,false_font_06,non-target,false_font,center,false_font_17,0.5,1.75694444444444,0.232,0.732,offset,1000,147,9472.86793597896,NaN,0,cr,2,9473.6001338,1000,1,9473.9929704,1000,0,9473.37486621852,9474.87481963941,9476.6215828,NaN,NaN,0,NaN,0.39283660000001
SX103,prp,0,57,3,letter_04,false_font_06,non-target,false_font,center,false_font_01,1.5,0.909722222222222,0.116,0.116,onset,1100,131,9476.63171791629,NaN,0,cr,1,9476.7477604,1100,1,9477.2406211,1100,0,9478.13862289763,9478.63860901852,9479.5380447,NaN,NaN,0,NaN,0.492860700000165
SX103,prp,0,57,4,letter_04,false_font_06,irrelevant,face,right,face_07,1,1.13888888888889,0.232,1.232,offset,1100,117,9479.54830607673,NaN,0,cr,1,9480.7805182,1100,1,9481.2086224,1100,0,9480.55522120959,9481.55519690958,9482.6837935,NaN,NaN,0,NaN,0.428104200000234
SX103,prp,0,57,5,letter_04,false_font_06,non-target,letter,center,letter_07,1.5,1.40277777777778,0.466,1.966,offset,1100,17,9482.69404791852,NaN,0,cr,1,9484.6601852,1100,1,9485.336561,1100,0,9484.20094795807,9484.70093984914,9486.0934946,NaN,NaN,0,NaN,0.676375799999732
SX103,prp,0,57,6,letter_04,false_font_06,non-target,letter,center,letter_10,1,0.861111111111111,0,0,onset,1100,20,9486.10367411852,NaN,0,cr,1,9486.1047118,1100,1,9486.7052299,1100,0,9487.11059109539,9488.11056527896,9488.9613778,NaN,NaN,0,NaN,0.600518100000045
SX103,prp,0,57,8,letter_04,false_font_06,non-target,letter,center,letter_05,1,0.770833333333333,0,1,offset,1100,15,9491.86046041852,NaN,0,cr,1,9492.8684978,1100,1,9493.3126198,1100,0,9492.86737139763,9493.86734720209,9494.6280196,NaN,NaN,0,NaN,0.444122000000789
SX103,prp,0,57,9,letter_04,false_font_06,irrelevant,object,left,object_04,0.5,0.972222222222222,0.116,0.616,offset,1000,214,9494.63815387896,NaN,0,cr,2,9495.2543273,1000,1,9495.7449666,1000,0,9495.14508513718,9496.64504769539,9497.6070509,NaN,NaN,0,NaN,0.490639300000112
SX103,prp,0,57,10,letter_04,false_font_06,non-target,false_font,center,false_font_08,1,0.854166666666667,0.466,0.466,onset,1100,138,9497.61724287673,NaN,0,cr,1,9498.0833397,1100,1,9498.4890618,1100,0,9498.62415523718,9499.62412583941,9500.4681388,NaN,NaN,0,NaN,0.405722100000276
