sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_response_vis,trial_response_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX102,prp,0,43,9,letter_02,false_font_15,non-target,letter,center,letter_16,0.5,1.56666666666667,0.232,0.232,onset,1000,26,8940.52615081977,NaN,0,cr,2,8940.7583089,1000,1,8941.3117491,1000,0,8941.02614832965,8942.52609713953,8944.0846244,NaN,NaN,0,NaN,0.553440199999386
SX102,prp,0,43,10,letter_02,false_font_15,non-target,false_font,center,false_font_14,1.5,1.4,0,1.5,offset,1100,144,8944.09273801977,NaN,0,cr,1,8945.5937828,1100,1,8945.9827482,1100,0,8945.59270227224,8946.09268707224,8947.4845805,NaN,NaN,0,NaN,0.388965399999506
SX102,prp,0,43,11,letter_02,false_font_15,target,false_font,left,false_font_15,1.5,0.75,0.232,0.232,onset,1000,165,8947.49265482471,8948.4415317,1,hit,2,8947.7248244,1000,1,8948.656721,1,1000,8948.9926096593,8949.49264328706,8950.2343365,NaN,NaN,0,0.948876875292626,0.931896599999163
SX102,prp,0,43,12,letter_02,false_font_15,non-target,letter,left,letter_19,0.5,0.85,0.232,0.232,onset,1000,49,8950.242591092,NaN,0,cr,2,8950.4746676,1000,1,8951.0835064,1000,0,8950.74257679695,8952.24254203953,8953.0844669,NaN,NaN,0,NaN,0.60883880000074
SX102,prp,0,43,13,letter_02,false_font_15,non-target,letter,center,letter_13,0.5,1.43333333333333,0.232,0.732,offset,1000,23,8953.09251744447,NaN,0,cr,2,8953.8247359,1000,1,8954.3304198,1000,0,8953.59251397718,8955.0924727673,8956.5176655,NaN,NaN,0,NaN,0.505683900000804
SX102,prp,0,43,14,letter_02,false_font_15,irrelevant,face,center,face_17,1,0.866666666666667,0.466,0.466,onset,1000,87,8956.52576489695,NaN,0,cr,2,8956.9918481,1000,1,8957.491842,1000,0,8957.52574634447,8958.52572597224,8959.3841767,NaN,NaN,0,NaN,0.499993899999026
SX102,prp,0,43,15,letter_02,false_font_15,irrelevant,face,left,face_11,0.5,0.85,0,0.5,offset,1100,101,8959.39236474942,NaN,0,cr,1,8959.893562,1100,1,8960.2704488,1100,0,8959.89235613953,8961.39232917718,8962.2341638,NaN,NaN,0,NaN,0.376886800000648
SX102,prp,0,43,16,letter_02,false_font_15,irrelevant,object,center,object_12,1,1.08333333333333,0.116,1.116,offset,1100,202,8962.24229727718,NaN,0,cr,1,8963.3583896,1100,1,8964.7258945,1100,0,8963.24226650189,8964.24225108212,8965.3173546,NaN,NaN,0,NaN,1.3675048999994
SX102,prp,0,43,17,letter_02,false_font_15,irrelevant,face,right,face_19,1,1.48333333333333,0.116,1.116,offset,1000,129,8965.32555463953,NaN,0,cr,2,8966.4415956,1000,1,8966.8918054,1000,0,8966.325538492,8967.32551853459,8968.8007092,NaN,NaN,0,NaN,0.450209800001176
SX102,prp,0,43,18,letter_02,false_font_15,irrelevant,face,right,face_15,0.5,0.733333333333333,0.232,0.732,offset,1000,125,8968.80884729694,NaN,0,cr,2,8969.5411531,1000,1,8969.8114526,1000,0,8969.30880262471,8970.80876333953,8971.5339945,NaN,NaN,0,NaN,0.270299499999965
SX102,prp,0,43,19,letter_02,false_font_15,non-target,false_font,left,false_font_02,1,0.8,0,0,onset,1100,152,8971.54208917224,NaN,0,cr,1,8971.5431024,1100,1,8972.1404158,1100,0,8972.54207267224,8973.54202684942,8974.3338194,NaN,NaN,0,NaN,0.597313399999621
SX102,prp,0,43,20,letter_02,false_font_15,irrelevant,object,left,object_15,0.5,0.766666666666667,0.232,0.232,onset,1100,225,8974.34200633459,NaN,0,cr,1,8974.574278,1100,1,8974.9670137,1100,0,8974.84200072471,8976.34195859694,8977.100552,NaN,NaN,0,NaN,0.392735699999321
SX102,prp,0,43,21,letter_02,false_font_15,non-target,letter,left,letter_01,1,1.05,0.466,1.466,offset,1000,31,8977.10867101977,NaN,0,cr,2,8978.5748402,1000,1,8978.8144802,1000,0,8978.1085811593,8979.1085717673,8980.1504809,NaN,NaN,0,NaN,0.239639999999781
SX102,prp,0,43,22,letter_02,false_font_15,irrelevant,face,left,face_05,1,1.95,0,1,offset,1100,95,8980.15854377718,NaN,0,cr,1,8981.159501,1100,1,8981.6084195,1100,0,8981.15852032965,8982.15850052965,8984.1003607,NaN,NaN,0,NaN,0.448918500000218
SX102,prp,0,43,23,letter_02,false_font_15,irrelevant,object,center,object_06,1,1.53333333333333,0.466,0.466,onset,1100,196,8984.10845747224,NaN,0,cr,1,8984.5745782,1100,1,8984.9594068,1100,0,8985.10841808212,8986.10840702471,8987.6335633,NaN,NaN,0,NaN,0.384828600001129
SX102,prp,0,43,24,letter_02,false_font_15,irrelevant,face,center,face_13,1.5,1.06666666666667,0.232,0.232,onset,1000,83,8987.64168778895,NaN,0,cr,2,8987.8738719,1000,1,8988.3064943,1000,0,8989.14166001482,8989.64164743953,8990.7001817,NaN,NaN,0,NaN,0.432622400001492
SX102,prp,0,43,25,letter_02,false_font_15,non-target,letter,right,letter_04,1.5,1.25,0.116,1.616,offset,1000,54,8990.70828524447,NaN,0,cr,2,8992.3243275,1000,1,8992.6874436,1000,0,8992.20830638212,8992.70826554447,8993.9500876,NaN,NaN,0,NaN,0.363116099999388
SX102,prp,0,43,26,letter_02,false_font_15,non-target,false_font,center,false_font_17,0.5,0.9,0,0.5,offset,1000,147,8993.95820977718,NaN,0,cr,2,8994.4594334,1000,1,8994.9027684,1000,0,8994.458202492,8995.95821688706,8996.8500374,NaN,NaN,0,NaN,0.443334999999934
SX102,prp,0,43,27,letter_02,false_font_15,irrelevant,face,center,face_05,0.5,1.1,0.232,0.232,onset,1000,75,8996.858148692,NaN,0,cr,2,8997.0902242,1000,1,8997.6457546,1000,0,8997.35813201977,8998.85809534447,8999.9498769,NaN,NaN,0,NaN,0.555530400000862
SX102,prp,0,43,28,letter_02,false_font_15,non-target,letter,center,letter_12,0.5,1.71666666666667,0,0,onset,1100,22,8999.95807827224,NaN,0,cr,1,8999.9589808,1100,1,9000.7289198,1100,0,9000.45806732965,9001.9580201593,9003.6664543,NaN,NaN,0,NaN,0.769938999999795
SX102,prp,0,43,29,letter_02,false_font_15,non-target,false_font,right,false_font_17,1.5,1.25,0.116,1.616,offset,1000,187,9003.67465197224,NaN,0,cr,2,9005.2908216,1000,1,9005.7634987,1000,0,9005.17460987718,9005.674605892,9006.9165719,NaN,NaN,0,NaN,0.47267710000051
SX102,prp,0,43,30,letter_02,false_font_15,irrelevant,face,center,face_16,1,1.93333333333333,0.232,1.232,offset,1100,86,9006.92457022471,NaN,0,cr,1,9008.1566638,1100,1,9008.440502,1100,0,9007.92454194942,9008.92451923459,9010.8495987,NaN,NaN,0,NaN,0.283838199999082
SX102,prp,0,43,31,letter_02,false_font_15,irrelevant,face,right,face_13,0.5,1.2,0,0.5,offset,1100,123,9010.85781569695,NaN,0,cr,1,9011.3589197,1100,1,9011.9144062,1100,0,9011.35779607718,9012.85777161977,9014.0496526,NaN,NaN,0,NaN,0.555486499999461
SX102,prp,0,43,32,letter_02,false_font_15,irrelevant,object,center,object_07,1.5,1.71666666666667,0.466,0.466,onset,1000,197,9014.05773645436,NaN,0,cr,2,9014.5238326,1000,1,9014.9506096,1000,0,9015.55773473953,9016.05769597224,9017.7662043,NaN,NaN,0,NaN,0.426777000000584
SX102,prp,0,43,33,letter_02,false_font_15,irrelevant,object,center,object_17,1,0.8,0.116,0.116,onset,1100,207,9017.77431328212,NaN,0,cr,1,9017.8904722,1100,1,9018.4746929,1100,0,9018.77430113953,9019.77426250189,9020.5661188,NaN,NaN,0,NaN,0.584220699998696
SX102,prp,0,43,34,letter_02,false_font_15,non-target,false_font,center,false_font_12,1.5,1.03333333333333,0.232,1.732,offset,1100,142,9020.57424260683,NaN,0,cr,1,9022.3063439,1100,1,9022.7188509,1100,0,9022.07421342965,9022.5742665673,9023.5994111,NaN,NaN,0,NaN,0.412507000000915
SX102,prp,0,44,1,letter_19,false_font_08,non-target,false_font,center,false_font_03,0.5,1.73333333333333,0.116,0.116,onset,1100,133,9037.07385432659,NaN,0,cr,1,9037.1899522,1100,1,9038.3317002,1100,0,9037.57389981977,9039.07385154447,9040.798991,NaN,NaN,9027.7907556673,NaN,1.14174800000001
SX102,prp,0,44,2,letter_19,false_font_08,non-target,letter,left,letter_04,1.5,1.13333333333333,0,1.5,offset,1000,34,9040.80710468212,NaN,0,cr,2,9042.3080232,1000,1,9042.6147425,1000,0,9042.30707141977,9042.80702670872,9043.93231,NaN,NaN,0,NaN,0.306719300000623
SX102,prp,0,44,3,letter_19,false_font_08,irrelevant,object,center,object_04,1,1.16666666666667,0.466,0.466,onset,1100,194,9043.94036692471,NaN,0,cr,1,9044.4065797,1100,1,9044.8766711,1100,0,9044.94034067718,9045.94030872471,9047.0990364,NaN,NaN,0,NaN,0.470091400000456
SX102,prp,0,44,4,letter_19,false_font_08,non-target,false_font,center,false_font_11,0.5,1.56666666666667,0.466,0.466,onset,1100,141,9047.10694219694,NaN,0,cr,1,9047.5730722,1100,1,9047.9786866,1100,0,9047.60694068212,9049.10689768706,9050.6655088,NaN,NaN,0,NaN,0.40561439999874
SX102,prp,0,44,5,letter_19,false_font_08,non-target,false_font,center,false_font_12,1.5,1.3,0.232,1.732,offset,1000,142,9050.67353872471,NaN,0,cr,2,9052.4056631,1000,1,9052.6503598,1000,0,9052.17350147224,9052.67348452965,9053.965396,NaN,NaN,0,NaN,0.244696699999622
SX102,prp,0,44,6,letter_19,false_font_08,irrelevant,face,center,face_04,1,0.866666666666667,0.232,0.232,onset,1100,74,9053.97346077718,NaN,0,cr,1,9054.205693,1100,1,9054.7573892,1100,0,9054.97343347224,9055.97340502471,9056.8320257,NaN,NaN,0,NaN,0.551696200000151
SX102,prp,0,44,7,letter_19,false_font_08,irrelevant,face,center,face_14,0.5,1.06666666666667,0.116,0.616,offset,1100,84,9056.84005073953,NaN,0,cr,1,9057.456251,1100,1,9057.8667188,1100,0,9057.34003617718,9058.83999603953,9059.8984877,NaN,NaN,0,NaN,0.410467800000333
SX102,prp,0,44,8,letter_19,false_font_08,target,letter,center,letter_19,1.5,1.26666666666667,0.466,1.966,offset,1100,29,9059.90664047718,9060.8927319,1,hit,1,9061.8727683,1100,1,9062.2123997,1,1100,9061.40660763953,9061.90660322471,9063.1649889,NaN,NaN,0,0.986091422821119,0.339631400000144
SX102,prp,0,44,9,letter_19,false_font_08,irrelevant,face,right,face_04,1.5,1.4,0.116,1.616,offset,1100,114,9063.17322620683,NaN,0,cr,1,9064.7896195,1100,1,9065.2418265,1100,0,9064.67319943459,9065.17319187224,9066.5652506,NaN,NaN,0,NaN,0.452207000000271
SX102,prp,0,44,10,letter_19,false_font_08,irrelevant,face,left,face_10,1,1.75,0.116,0.116,onset,1000,100,9066.57315283953,NaN,0,cr,2,9066.6892089,1000,1,9067.0933545,1000,0,9067.57317168212,9068.57310803953,9070.3148991,NaN,NaN,0,NaN,0.404145600001357
SX102,prp,0,44,11,letter_19,false_font_08,irrelevant,object,center,object_17,0.5,1.63333333333333,0.466,0.466,onset,1000,207,9070.32306433953,NaN,0,cr,2,9070.7892052,1000,1,9071.3063398,1000,0,9070.82304857718,9072.32301832471,9073.9481253,NaN,NaN,0,NaN,0.517134599998826
SX102,prp,0,44,12,letter_19,false_font_08,non-target,letter,center,letter_03,1.5,0.916666666666667,0.116,0.116,onset,1000,13,9073.95630602471,NaN,0,cr,2,9074.0725199,1000,1,9074.7387317,1000,0,9075.45627534447,9075.95626972471,9076.8647459,NaN,NaN,0,NaN,0.666211799998564
SX102,prp,0,44,13,letter_19,false_font_08,non-target,false_font,right,false_font_16,0.5,0.75,0.116,0.616,offset,1000,186,9076.87290102965,NaN,0,cr,2,9077.4890215,1000,1,9077.8926889,1000,0,9077.37290689694,9078.87287661177,9079.6147314,NaN,NaN,0,NaN,0.403667399999904
SX102,prp,0,44,14,letter_19,false_font_08,non-target,letter,left,letter_09,0.5,0.7,0.232,0.732,offset,1000,39,9079.62283770189,NaN,0,cr,2,9080.3550692,1000,1,9080.9056884,1000,0,9080.12284252471,9081.62279294942,9082.3146589,NaN,NaN,0,NaN,0.550619199999346
SX102,prp,0,44,15,letter_19,false_font_08,irrelevant,face,center,face_13,1.5,0.766666666666667,0.116,0.116,onset,1000,83,9082.32277584447,NaN,0,cr,2,9082.439128,1000,1,9082.816695,1000,0,9083.82273902471,9084.32273471977,9085.0812222,NaN,NaN,0,NaN,0.377566999999544
SX102,prp,0,44,16,letter_19,false_font_08,non-target,false_font,center,false_font_15,1,1.03333333333333,0.116,1.116,offset,1100,145,9085.089373092,9086.3507236,1,fa,1,9086.2055344,1100,1,9088.0215689,1,1100,9086.08935492471,9087.08936410683,9088.1143892,NaN,NaN,0,1.26135050799712,1.81603449999966
SX102,prp,0,44,17,letter_19,false_font_08,non-target,letter,center,letter_01,0.5,0.75,0.232,0.732,offset,1000,11,9088.12264440683,NaN,0,cr,2,9088.8547601,1000,1,9089.2985765,1000,0,9088.62265052965,9090.12259052965,9090.8643613,NaN,NaN,0,NaN,0.443816400000287
SX102,prp,0,44,18,letter_19,false_font_08,non-target,false_font,center,false_font_03,1,1.21666666666667,0.116,0.116,onset,1000,133,9090.87257932965,NaN,0,cr,2,9090.9887831,1000,1,9092.9133545,1000,0,9091.87255513953,9092.87252969694,9094.0810835,NaN,NaN,0,NaN,1.92457140000079
SX102,prp,0,44,19,letter_19,false_font_08,irrelevant,object,center,object_10,0.5,0.9,0.466,0.466,onset,1000,200,9094.08920214942,NaN,0,cr,2,9094.5554834,1000,1,9094.9006677,1000,0,9094.58915241977,9096.08912072471,9096.9810234,NaN,NaN,0,NaN,0.345184300000255
SX102,prp,0,44,20,letter_19,false_font_08,non-target,letter,center,letter_14,1,1.68333333333333,0.466,0.466,onset,1000,24,9096.98909968706,NaN,0,cr,2,9097.4551471,1000,1,9098.1433139,1000,0,9097.98906383953,9098.98905017718,9100.6642396,NaN,NaN,0,NaN,0.688166800000545
SX102,prp,0,44,21,letter_19,false_font_08,irrelevant,object,center,object_13,1.5,0.833333333333333,0.116,0.116,onset,1100,203,9100.67234551977,NaN,0,cr,1,9100.7884397,1100,1,9101.2735868,1100,0,9102.17229070872,9102.67230027224,9103.4974742,NaN,NaN,0,NaN,0.485147100000177
SX102,prp,0,44,22,letter_19,false_font_08,irrelevant,face,right,face_10,0.5,0.8,0.466,0.966,offset,1000,120,9103.50564313953,NaN,0,cr,2,9104.471807,1000,1,9104.9333368,1000,0,9104.00559029695,9105.50556493459,9106.297501,NaN,NaN,0,NaN,0.46152980000079
SX102,prp,0,44,23,letter_19,false_font_08,irrelevant,face,left,face_04,0.5,1.65,0.232,0.232,onset,1000,94,9106.30553163953,NaN,0,cr,2,9106.5376606,1000,1,9106.9237307,1000,0,9106.80553313459,9108.30550067718,9109.9473162,NaN,NaN,0,NaN,0.386070099999415
SX102,prp,0,44,24,letter_19,false_font_08,non-target,false_font,center,false_font_19,1.5,0.983333333333333,0,0,onset,1100,149,9109.95549507224,NaN,0,cr,1,9109.9564123,1100,1,9110.4865306,1100,0,9111.45541852965,9111.95539435436,9112.9305255,NaN,NaN,0,NaN,0.530118299999231
SX102,prp,0,44,25,letter_19,false_font_08,target,false_font,center,false_font_08,0.5,0.733333333333333,0,0,onset,1100,138,9112.93871451977,9113.8933833,1,hit,1,9112.939736,1100,1,9114.1817089,1,1100,9113.43870778212,9114.93867211977,9115.6637217,NaN,NaN,0,0.954668780232169,1.24197289999938
SX102,prp,0,44,26,letter_19,false_font_08,non-target,false_font,left,false_font_20,1,1.53333333333333,0,0,onset,1000,170,9115.67197574447,NaN,0,cr,2,9115.6730599,1000,1,9116.6917073,1000,0,9116.67196041977,9117.67197423953,9119.1971256,NaN,NaN,0,NaN,1.01864740000019
SX102,prp,0,44,27,letter_19,false_font_08,irrelevant,face,right,face_03,1,1.41666666666667,0,1,offset,1100,113,9119.20524471977,NaN,0,cr,1,9120.206443,1100,1,9120.8006147,1100,0,9120.20520734447,9121.20518757224,9122.6137505,NaN,NaN,0,NaN,0.594171700000516
SX102,prp,0,44,28,letter_19,false_font_08,irrelevant,face,center,face_13,1,0.866666666666667,0.116,0.116,onset,1000,83,9122.62181014447,NaN,0,cr,2,9122.7380036,1000,1,9123.2556442,1000,0,9123.62180573459,9124.62176917718,9125.4802635,NaN,NaN,0,NaN,0.517640600000959
SX102,prp,0,44,29,letter_19,false_font_08,non-target,false_font,center,false_font_01,1.5,0.866666666666667,0.232,0.232,onset,1100,131,9125.48843100683,NaN,0,cr,1,9125.7205255,1100,1,9126.1575357,1100,0,9126.988372592,9127.48837104942,9128.3470171,NaN,NaN,0,NaN,0.437010199999349
SX102,prp,0,44,30,letter_19,false_font_08,non-target,letter,center,letter_20,1.5,1.1,0.232,0.232,onset,1100,30,9128.35501078212,NaN,0,cr,1,9128.5872125,1100,1,9129.3416575,1100,0,9129.85502262471,9130.35496261177,9131.4468199,NaN,NaN,0,NaN,0.754444999998668
SX102,prp,0,44,31,letter_19,false_font_08,target,letter,left,letter_19,0.5,1.75,0.116,0.116,onset,1000,49,9131.45493553953,9132.395629,1,hit,2,9131.5710439,1000,1,9133.7857167,1,1000,9131.95492929694,9133.4548996593,9135.1966212,NaN,NaN,0,0.940693460468538,2.2146728000007
SX102,prp,0,44,32,letter_19,false_font_08,target,false_font,left,false_font_08,0.5,1.31666666666667,0.116,0.116,onset,1000,158,9135.20486121977,9136.7205339,1,hit,2,9135.3210748,1000,1,9137.4597314,1,1000,9135.70484587718,9137.20480242965,9138.5132038,NaN,NaN,0,1.51567268023246,2.1386566000001
SX102,prp,0,44,33,letter_19,false_font_08,irrelevant,face,center,face_16,1,1.15,0.116,1.116,offset,1100,86,9138.52145337718,NaN,0,cr,1,9139.6378558,1100,1,9140.2696046,1100,0,9139.52143038706,9140.52139782965,9141.6631646,NaN,NaN,0,NaN,0.631748800000423
SX102,prp,0,44,34,letter_19,false_font_08,irrelevant,object,right,object_05,0.5,0.716666666666667,0.116,0.616,offset,1000,235,9141.67137067224,NaN,0,cr,2,9142.287486,1000,1,9143.072362,1000,0,9142.17136277718,9143.67132617224,9144.3797624,NaN,NaN,0,NaN,0.784876000001532
SX102,prp,0,44,35,letter_19,false_font_08,irrelevant,object,left,object_12,1,1.51666666666667,0,1,offset,1100,222,9144.38795914447,NaN,0,cr,1,9145.3888907,1100,1,9145.8291139,1100,0,9145.38794372471,9146.38792771977,9147.8964464,NaN,NaN,0,NaN,0.440223199999309
SX102,prp,0,44,36,letter_19,false_font_08,non-target,false_font,left,false_font_18,1,1.55,0.116,1.116,offset,1000,168,9147.90454534942,NaN,0,cr,2,9149.020805,1000,1,9149.3296525,1000,0,9148.90453287718,9149.90450642471,9151.4463753,NaN,NaN,0,NaN,0.308847500000411
SX102,prp,0,45,1,letter_13,false_font_06,non-target,false_font,right,false_font_03,1.5,1.73333333333333,0.466,0.466,onset,1100,173,9164.52081693953,NaN,0,cr,1,9164.9869272,1100,1,9165.5046445,1100,0,9166.02079238212,9166.52076767412,9168.2460078,NaN,NaN,9158.2376475673,NaN,0.517717300001095
SX102,prp,0,45,2,letter_13,false_font_06,target,letter,center,letter_13,0.5,1.31666666666667,0.232,0.732,offset,1100,23,9168.25407243459,9168.8940893,1,hit,1,9168.9862049,1100,1,9169.4139231,1,1100,9168.75404740683,9170.25401280683,9171.562423,NaN,NaN,0,0.640016865409052,0.427718200000527
SX102,prp,0,45,3,letter_13,false_font_06,target,letter,right,letter_13,1.5,1,0.232,0.232,onset,1100,63,9171.57065264447,9172.1980998,1,hit,1,9171.8028932,1100,1,9172.5186639,1,1100,9173.07061221671,9173.57060327718,9174.5623387,NaN,NaN,0,0.62744715552617,0.715770700000576
SX102,prp,0,45,4,letter_13,false_font_06,non-target,letter,right,letter_17,0.5,0.85,0.116,0.616,offset,1000,67,9174.57057277412,NaN,0,cr,2,9175.1867632,1000,1,9175.4436602,1000,0,9175.0705655593,9176.57053323953,9177.4124666,NaN,NaN,0,NaN,0.256897000001118
SX102,prp,0,45,5,letter_13,false_font_06,non-target,false_font,center,false_font_07,1,1,0.232,0.232,onset,1100,137,9177.42051622965,NaN,0,cr,1,9177.6527182,1100,1,9178.2192715,1100,0,9178.420485592,9179.42047771977,9180.4124496,NaN,NaN,0,NaN,0.566553299999214
SX102,prp,0,45,6,letter_13,false_font_06,target,letter,left,letter_13,0.5,1.6,0.116,0.616,offset,1100,43,9180.42043763953,9181.182309,1,hit,1,9181.0368675,1100,1,9181.4782779,1,1100,9180.92042533459,9182.42039932471,9184.012122,NaN,NaN,0,0.761871360467921,0.441410399998858
SX102,prp,0,45,7,letter_13,false_font_06,irrelevant,face,center,face_17,1.5,0.966666666666667,0.232,1.732,offset,1000,87,9184.02035739694,NaN,0,cr,2,9185.7525162,1000,1,9186.095698,1000,0,9185.52031771177,9186.02030753953,9186.9787938,NaN,NaN,0,NaN,0.343181799999002
SX102,prp,0,45,8,letter_13,false_font_06,irrelevant,face,center,face_20,0.5,1.58333333333333,0.116,0.616,offset,1000,90,9186.986944792,NaN,0,cr,2,9187.6033045,1000,1,9188.0173214,1000,0,9187.48694302471,9188.98691061977,9190.5621692,NaN,NaN,0,NaN,0.414016900000206
SX102,prp,0,45,9,letter_13,false_font_06,non-target,false_font,right,false_font_10,0.5,1.33333333333333,0,0.5,offset,1000,180,9190.57020717224,NaN,0,cr,2,9191.0711368,1000,1,9191.6779347,1000,0,9191.0701950673,9192.57015998212,9193.8955368,NaN,NaN,0,NaN,0.606797899999947
SX102,prp,0,45,10,letter_13,false_font_06,non-target,false_font,left,false_font_03,0.5,1.55,0.466,0.466,onset,1100,153,9193.90346332471,NaN,0,cr,1,9194.3696028,1100,1,9194.7378536,1100,0,9194.40343797718,9195.9033982593,9197.4452205,NaN,NaN,0,NaN,0.368250800000169
SX102,prp,0,45,11,letter_13,false_font_06,non-target,false_font,center,false_font_14,1,0.95,0,0,onset,1100,144,9197.45337436729,NaN,0,cr,1,9197.4541608,1100,1,9198.190312,1100,0,9198.45334992471,9199.45332472471,9200.3952014,NaN,NaN,0,NaN,0.736151200000677
SX102,prp,0,45,12,letter_13,false_font_06,non-target,letter,center,letter_18,1,1.43333333333333,0.116,0.116,onset,1100,28,9200.40328944447,NaN,0,cr,1,9200.5194797,1100,1,9201.4902832,1100,0,9201.40327543459,9202.40324708706,9203.8284634,NaN,NaN,0,NaN,0.970803500000329
SX102,prp,0,45,13,letter_13,false_font_06,irrelevant,face,right,face_03,0.5,1.06666666666667,0.466,0.966,offset,1100,113,9203.83654867718,NaN,0,cr,1,9204.8027929,1100,1,9205.1922549,1100,0,9204.3365358593,9205.83650088212,9206.8949315,NaN,NaN,0,NaN,0.389461999999185
SX102,prp,0,45,14,letter_13,false_font_06,irrelevant,face,center,face_09,1.5,1.85,0.116,0.116,onset,1100,79,9206.90314322471,NaN,0,cr,1,9207.0193052,1100,1,9207.6182876,1100,0,9208.40310462471,9208.90309422471,9210.7450548,NaN,NaN,0,NaN,0.59898240000075
SX102,prp,0,45,15,letter_13,false_font_06,target,false_font,right,false_font_06,1.5,1.31666666666667,0.232,1.732,offset,1100,176,9210.75305538706,9211.615859,1,hit,1,9212.4852108,1100,1,9212.8296847,1,1100,9212.25301739694,9212.75300422471,9214.0613985,NaN,NaN,0,0.862803612937569,0.344473900000594
SX102,prp,0,45,16,letter_13,false_font_06,irrelevant,object,left,object_16,1.5,1.63333333333333,0.116,1.616,offset,1000,226,9214.06963913154,NaN,0,cr,2,9215.6858233,1000,1,9216.0412687,1000,0,9215.56960512471,9216.06958678706,9217.694829,NaN,NaN,0,NaN,0.355445400000463
SX102,prp,0,45,17,letter_13,false_font_06,irrelevant,object,right,object_18,1,1.66666666666667,0.232,0.232,onset,1000,248,9217.70288962965,NaN,0,cr,2,9217.9351383,1000,1,9218.6696845,1000,0,9218.70285200683,9219.70283707224,9221.3613299,NaN,NaN,0,NaN,0.734546200001205
SX102,prp,0,45,18,letter_13,false_font_06,non-target,false_font,right,false_font_15,1,0.883333333333333,0,0,onset,1000,185,9221.36946562471,NaN,0,cr,2,9221.370566,1000,1,9223.3903069,1000,0,9222.36943732965,9223.36941323459,9224.2445011,NaN,NaN,0,NaN,2.01974090000112
SX102,prp,0,45,19,letter_13,false_font_06,irrelevant,object,center,object_13,1,1.36666666666667,0,0,onset,1000,203,9224.25273268706,NaN,0,cr,2,9224.2539143,1000,1,9225.8536632,1000,0,9225.25269250683,9226.25268502471,9227.6112276,NaN,NaN,0,NaN,1.59974890000012
SX102,prp,0,45,20,letter_13,false_font_06,target,false_font,right,false_font_06,1,1.51666666666667,0,0,onset,1000,176,9227.61932442471,9228.4037292,1,hit,2,9227.6201772,1000,1,9228.6347627,1,1000,9228.61929668706,9229.61926887224,9231.1276756,NaN,NaN,0,0.784404775291478,1.01458549999916
SX102,prp,0,45,21,letter_13,false_font_06,irrelevant,face,center,face_16,0.5,1.26666666666667,0.232,0.232,onset,1100,86,9231.13590568706,NaN,0,cr,1,9231.3681312,0,NaN,NaN,0,0,9231.63588847718,9233.13584922471,9234.3945296,NaN,NaN,0,NaN,NaN
SX102,prp,0,45,22,letter_13,false_font_06,target,false_font,center,false_font_06,1.5,0.8,0,1.5,offset,1100,136,9234.40249262471,9234.9568304,1,hit,1,9235.9037596,1100,1,9236.1350354,1,1100,9235.90245738212,9236.40244962471,9237.1941734,NaN,NaN,0,0.554337775292879,0.231275800000731
SX102,prp,0,45,23,letter_13,false_font_06,irrelevant,face,center,face_17,1.5,1.26666666666667,0,0,onset,1100,87,9237.20242552471,NaN,0,cr,1,9237.203534,1100,1,9237.6957221,1100,0,9238.702376092,9239.20237225436,9240.4609119,NaN,NaN,0,NaN,0.492188099999112
SX102,prp,0,45,24,letter_13,false_font_06,non-target,false_font,right,false_font_05,0.5,1.26666666666667,0.116,0.616,offset,1100,175,9240.46901056424,NaN,0,cr,1,9241.0851409,1100,1,9241.5072638,1100,0,9240.96899777718,9242.46895757718,9243.7274559,NaN,NaN,0,NaN,0.422122899999522
SX102,prp,0,45,25,letter_13,false_font_06,irrelevant,object,right,object_11,0.5,0.8,0.232,0.732,offset,1000,241,9243.735589592,NaN,0,cr,2,9244.4677851,1000,1,9244.7536054,1000,0,9244.23558808706,9245.73555542471,9246.5274814,NaN,NaN,0,NaN,0.285820299999614
SX102,prp,0,45,26,letter_13,false_font_06,irrelevant,object,center,object_08,0.5,1.06666666666667,0,0.5,offset,1000,198,9246.53553847718,NaN,0,cr,2,9247.0368077,1000,1,9247.7396932,1000,0,9247.03551983459,9248.53553922471,9249.5940607,NaN,NaN,0,NaN,0.702885499998956
SX102,prp,0,45,27,letter_13,false_font_06,irrelevant,object,left,object_15,1.5,0.733333333333333,0.466,1.966,offset,1100,225,9249.60212997718,NaN,0,cr,1,9251.5682998,1100,1,9251.8496161,1100,0,9251.10208937224,9251.60207308212,9252.3271619,NaN,NaN,0,NaN,0.281316300000981
SX102,prp,0,45,28,letter_13,false_font_06,non-target,letter,right,letter_01,1,1.85,0,1,offset,1000,51,9252.33539513953,NaN,0,cr,2,9253.3363408,1000,1,9253.8165929,1000,0,9253.33538267224,9254.33534284942,9256.177207,NaN,NaN,0,NaN,0.480252100000143
